delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,261657.388615,False,,,246663,False,0,,,,,,,-14713,valid-start,03C387,START,231950,1790075640.4054046,246663
-135,0.15020269999513403,261657.5645166,False,,00E5E3,246528,False,0,,,,,,,-14578,valid,03C300,FAST,231950,1790075640.5813057,246528
-400,0.32597460001125,261657.7404024,False,,00E5E3,246128,False,0,,,,,,,-14178,valid,03C170,FAST,231950,1790075640.7571921,246128
-503,0.5018491999944672,261657.9163687,False,,00E5E3,245625,False,0,,,,,,,-13675,valid,03BF79,FAST,231950,1790075640.9331574,245625
-441,0.6778648000035901,261658.0922832,False,,00E5E3,245184,False,0,,,,,,,-13234,valid,03BDC0,FAST,231950,1790075641.1090724,245184
-443,0.853735200013034,261658.2681578,False,,00E5E3,244741,False,0,,,,,,,-12791,valid,03BC05,FAST,231950,1790075641.2849472,244741
-466,1.0297433999949135,261658.4440711,False,,00E5E3,244275,False,0,,,,,,,-12325,valid,03BA33,FAST,231950,1790075641.4608605,244275
-490,1.2057837000174914,261658.6200041,False,,00E5E3,243785,False,0,,,,,,,-11835,valid,03B849,FAST,231950,1790075641.6367927,243785
-447,1.381578400003491,261658.7959109,False,,00E5E3,243338,False,0,,,,,,,-11388,valid,03B68A,FAST,231950,1790075641.8127005,243338
-475,1.5575313000008464,261658.9717924,False,,00E5E3,242863,False,0,,,,,,,-10913,valid,03B4AF,FAST,231950,1790075641.988582,242863
-481,1.7334155999997165,261659.1477365,False,,00E5E3,242382,False,0,,,,,,,-10432,valid,03B2CE,FAST,231950,1790075642.1645253,242382
-490,1.9093178999901284,261659.3236494,False,,00E5E3,241892,False,0,,,,,,,-9942,valid,03B0E4,FAST,231950,1790075642.3404381,241892
-480,2.085373400012031,261659.4995534,False,,00E5E3,241412,False,0,,,,,,,-9462,valid,03AF04,FAST,231950,1790075642.5163417,241412
-529,2.261006400018232,261659.6754468,False,,00E5E3,240883,False,0,,,,,,,-8933,valid,03ACF3,FAST,231950,1790075642.6922362,240883
-491,2.437257800018415,261659.8513664,False,,00E5E3,240392,False,0,,,,,,,-8442,valid,03AB08,FAST,231950,1790075642.8681552,240392
-476,2.6128756999969482,261660.0272683,False,,00E5E3,239916,False,0,,,,,,,-7966,valid,03A92C,FAST,231950,1790075643.0440571,239916
-485,2.7888887000153773,261660.2031732,False,,00E5E3,239431,False,0,,,,,,,-7481,valid,03A747,FAST,231950,1790075643.2199624,239431
-500,2.9646342000050936,261660.3790942,False,,00E5E3,238931,False,0,,,,,,,-6981,valid,03A553,FAST,231950,1790075643.3958836,238931
-556,3.140629200002877,261660.5550114,False,,00E5E3,238375,False,0,,,,,,,-6425,valid,03A327,FAST,231950,1790075643.5718005,238375
-519,3.3167520000133663,261660.7308997,False,,00E5E3,237856,False,0,,,,,,,-5906,valid,03A120,FAST,231950,1790075643.7476892,237856
-577,3.4925012000021525,261660.9068122,False,,00E5E3,237279,False,0,,,,,,,-5329,valid,039EDF,FAST,231950,1790075643.9236016,237279
-590,3.6686892000143416,261661.082693,False,,00E5E3,236689,False,0,,,,,,,-4739,valid,039C91,FAST,231950,1790075644.0994825,236689
-445,3.844361099996604,261661.2586189,False,,0072F1,236244,False,0,,,,,,,-4294,valid,039AD4,MEDIUM,231950,1790075644.2754083,236244
-199,4.020411200006492,261661.4345473,False,,0072F1,236045,False,0,,,,,,,-4095,valid,039A0D,MEDIUM,231950,1790075644.4513366,236045
-99,4.196005600009812,261661.6104235,False,,0072F1,235946,False,0,,,,,,,-3996,valid,0399AA,MEDIUM,231950,1790075644.6272128,235946
-72,4.371875700016972,261661.7863935,False,,0072F1,235874,False,0,,,,,,,-3924,valid,039962,MEDIUM,231950,1790075644.8031828,235874
-60,4.548237900016829,261661.9622706,False,,0072F1,235814,False,0,,,,,,,-3864,valid,039926,MEDIUM,231950,1790075644.9790602,235814
-49,4.723722800001269,261662.1381626,False,,0072F1,235765,False,0,,,,,,,-3815,valid,0398F5,MEDIUM,231950,1790075645.154952,235765
-70,4.899620000011055,261662.3140875,False,,0072F1,235695,False,0,,,,,,,-3745,valid,0398AF,MEDIUM,231950,1790075645.3308768,235695
-98,5.075544499995885,261662.4900313,False,,0072F1,235597,False,0,,,,,,,-3647,valid,03984D,MEDIUM,231950,1790075645.5068207,235597
-102,5.251666399999522,261662.6658854,False,,0072F1,235495,False,0,,,,,,,-3545,valid,0397E7,MEDIUM,231950,1790075645.682675,235495
-82,5.427708100003656,261662.8418261,False,,0072F1,235413,False,0,,,,,,,-3463,valid,039795,MEDIUM,231950,1790075645.858615,235413
-109,5.603372999990825,261663.0176996,False,,0072F1,235304,False,0,,,,,,,-3354,valid,039728,MEDIUM,231950,1790075646.0344892,235304
-87,5.779377900005784,261663.193627,False,,0072F1,235217,False,0,,,,,,,-3267,valid,0396D1,MEDIUM,231950,1790075646.2104166,235217
-141,5.955420500016771,261663.3695502,False,,0072F1,235076,False,0,,,,,,,-3126,valid,039644,MEDIUM,231950,1790075646.38634,235076
-170,6.131037500017555,261663.545433,False,,0072F1,234906,False,0,,,,,,,-2956,valid,03959A,MEDIUM,231950,1790075646.5622225,234906
-182,6.307096300006378,261663.7213558,False,,0072F1,234724,False,0,,,,,,,-2774,valid,0394E4,MEDIUM,231950,1790075646.7381454,234724
-185,6.482970800017938,261663.897284,False,,0072F1,234539,False,0,,,,,,,-2589,valid,03942B,MEDIUM,231950,1790075646.9140732,234539
-159,6.658737799996743,261664.0732738,False,,0072F1,234380,False,0,,,,,,,-2430,valid,03938C,MEDIUM,231950,1790075647.0900636,234380
-69,6.834883900010027,261664.2491225,False,,003978,234311,False,0,,,,,,,-2361,valid,039347,FINE,231950,1790075647.265912,234311
-1,7.010744500003057,261664.4250391,False,,003978,234310,False,0,,,,,,,-2360,valid,039346,FINE,231950,1790075647.4418285,234310
-1,7.186965300003067,261664.6009534,False,,003978,234309,False,0,,,,,,,-2359,valid,039345,FINE,231950,1790075647.6177428,234309
-3,7.362584699993022,261664.7768356,False,,003978,234306,False,0,,,,,,,-2356,valid,039342,FINE,231950,1790075647.793625,234306
-1,7.538298600004055,261664.9527719,False,,003978,234305,False,0,,,,,,,-2355,valid,039341,FINE,231950,1790075647.9695613,234305
-2,7.714299600018421,261665.1286765,False,,003978,234303,False,0,,,,,,,-2353,valid,03933F,FINE,231950,1790075648.1454659,234303
