axis,direction,error_at_stop_counts,error_at_stop_degrees,final_abs_error_counts,final_abs_error_degrees,final_error_counts,final_error_degrees,final_raw,first_post_stop_coast_counts,first_post_stop_coast_degrees,first_post_stop_raw,first_post_stop_unwrapped,invalid_replies_total,motion_time_to_stop_s,no_progress_detected,position_at_stop_unwrapped,preflight_alt_raw,preflight_alt_rx_bytes_hex,preflight_az_raw,preflight_az_rx_bytes_hex,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,requested_degrees,run_status,settled_coast_counts,settled_coast_degrees,settled_outcome,start_raw,stop_raw,stop_reason,target_delta_counts,target_raw_modulo,total_elapsed_including_settle_s
az,-,-268,-0.09107660705654906,245,0.08326033107781537,-245,-0.08326033107781537,232241,-23,-0.007816275978733687,232241,232241,0,18.972845799988136,True,232264,1,000001,247156,03C574,True,1,,0072F1,3406,235647,235647,True,-5,completed,-23,-0.007816275978733687,undershoot,246709,232264,target-or-stop-margin,-14713,231996,20.049355600000126
