delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
1,13.695496799977263,261288.0224113,False,,002000,246406,False,0,,,,,,,892,valid,03C286,SLOW,247298,1790075271.0392005,246406
2,13.871329899993725,261288.1982822,False,,002000,246408,False,0,,,,,,,890,valid,03C288,SLOW,247298,1790075271.2150714,246408
0,14.047034199989866,261288.3741875,False,,002000,246408,False,0,,,,,,,890,valid,03C288,SLOW,247298,1790075271.390977,246408
1,14.223204299982172,261288.5500894,False,,002000,246409,False,0,,,,,,,889,valid,03C289,SLOW,247298,1790075271.5668788,246409
2,14.399217799975304,261288.7259709,False,,002000,246411,False,0,,,,,,,887,valid,03C28B,SLOW,247298,1790075271.7427604,246411
9,14.574704799975734,261288.9018907,False,,002000,246420,False,0,,,,,,,878,valid,03C294,SLOW,247298,1790075271.9186804,246420
5,14.751003399986075,261289.0778484,False,,002000,246425,False,0,,,,,,,873,valid,03C299,SLOW,247298,1790075272.0946379,246425
3,14.926741299976129,261289.2537087,False,,002000,246428,False,0,,,,,,,870,valid,03C29C,SLOW,247298,1790075272.270498,246428
10,15.10247059998801,261289.4296134,False,,002000,246438,False,0,,,,,,,860,valid,03C2A6,SLOW,247298,1790075272.4464018,246438
12,15.278625599981751,261289.6055146,False,,002000,246450,False,0,,,,,,,848,valid,03C2B2,SLOW,247298,1790075272.6223035,246450
4,15.454487999988487,261289.7814087,False,,002000,246454,False,0,,,,,,,844,valid,03C2B6,SLOW,247298,1790075272.7981982,246454
11,15.63016059997608,261289.9573395,False,,002000,246465,False,0,,,,,,,833,valid,03C2C1,SLOW,247298,1790075272.974129,246465
9,15.806111299985787,261290.1332602,False,,002000,246474,False,0,,,,,,,824,valid,03C2CA,SLOW,247298,1790075273.1500487,246474
26,15.982200099999318,261290.309153,False,,002000,246500,False,0,,,,,,,798,valid,03C2E4,SLOW,247298,1790075273.3259423,246500
18,16.158237099996768,261290.485071,False,,002000,246518,False,0,,,,,,,780,valid,03C2F6,SLOW,247298,1790075273.5018606,246518
29,16.33399789998657,261290.6609573,False,,002000,246547,False,0,,,,,,,751,valid,03C313,SLOW,247298,1790075273.6777468,246547
20,16.50983929997892,261290.836891,False,,002000,246567,False,0,,,,,,,731,valid,03C327,SLOW,247298,1790075273.8536801,246567
45,16.685624699981418,261291.0128194,False,,002000,246612,False,0,,,,,,,686,valid,03C354,SLOW,247298,1790075274.0296092,246612
38,16.86194049997721,261291.1887038,False,,002000,246650,False,0,,,,,,,648,valid,03C37A,SLOW,247298,1790075274.2054932,246650
51,17.037434599973494,261291.3646183,False,,002000,246701,False,0,,,,,,,597,valid,03C3AD,SLOW,247298,1790075274.381408,246701
72,17.213758499972755,261291.5405482,False,,002000,246773,False,0,,,,,,,525,valid,03C3F5,SLOW,247298,1790075274.5573373,246773
103,17.38927769998554,261291.7164263,False,,002000,246876,False,0,,,,,,,422,valid,03C45C,SLOW,247298,1790075274.733216,246876
96,17.565644699992845,261291.8923564,False,,002000,246972,False,0,,,,,,,326,valid,03C4BC,SLOW,247298,1790075274.9091458,246972
111,17.74139819998527,261292.0682668,False,,002000,247083,False,0,,,,,,,215,valid,03C52B,SLOW,247298,1790075275.0850568,247083
29,17.967476099991472,261292.2921595,False,,002000,247112,False,0,,,,,,,186,valid,03C548,SLOW,247298,1790075275.3089495,247112
0,18.141272499982733,261292.4680847,False,,002000,247112,False,0,,,,,,,186,valid,03C548,SLOW,247298,1790075275.484874,247112
0,18.31682139998884,261292.6439714,False,,002000,247112,False,0,,,,,,,186,valid,03C548,SLOW,247298,1790075275.6607609,247112
0,18.492695799999638,261292.8198963,False,,002000,247112,False,0,,,,,,,186,valid,03C548,SLOW,247298,1790075275.836686,247112
0,18.669021999987308,261292.9957875,False,,002000,247112,False,0,,,,,,,186,valid,03C548,SLOW,247298,1790075276.0125768,247112
