delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,283996.0440434,False,,,1056760,False,0,,,,,,,14713,valid-start,101FF8,START,1071473,1790097979.0608332,1056760
144,0.15049099997850135,283996.2200486,False,,00E5E3,1056904,False,0,,,,,,,14569,valid,102088,FAST,1071473,1790097979.236838,1056904
372,0.32633609999902546,283996.3960679,False,,00E5E3,1057276,False,0,,,,,,,14197,valid,1021FC,FAST,1071473,1790097979.4128566,1057276
454,0.50220679998165,283996.5714404,False,,00E5E3,1057730,False,0,,,,,,,13743,valid,1023C2,FAST,1071473,1790097979.58823,1057730
494,0.6776016000076197,283996.7474628,False,,00E5E3,1058224,False,0,,,,,,,13249,valid,1025B0,FAST,1071473,1790097979.764251,1058224
480,0.8538991999812424,283996.9234547,False,,00E5E3,1058704,False,0,,,,,,,12769,valid,102790,FAST,1071473,1790097979.9402437,1058704
479,1.0298752000089735,283997.0994267,False,,00E5E3,1059183,False,0,,,,,,,12290,valid,10296F,FAST,1071473,1790097980.1162164,1059183
481,1.2059378999983892,283997.2754245,False,,00E5E3,336,False,0,,,,,,,11809,valid,000150,FAST,1071473,1790097980.2922132,1059664
492,1.3818084999802522,283997.4509861,False,,00E5E3,828,False,0,,,,,,,11317,valid,00033C,FAST,1071473,1790097980.4677749,1060156
473,1.5573780999984592,283997.6269823,False,,00E5E3,1301,False,0,,,,,,,10844,valid,000515,FAST,1071473,1790097980.643772,1060629
499,1.7329916000016965,283997.8029785,False,,00E5E3,1800,False,0,,,,,,,10345,valid,000708,FAST,1071473,1790097980.8197677,1061128
494,1.9094829999958165,283997.978996,False,,00E5E3,2294,False,0,,,,,,,9851,valid,0008F6,FAST,1071473,1790097980.9957845,1061622
456,2.085359000018798,283998.1549733,False,,00E5E3,2750,False,0,,,,,,,9395,valid,000ABE,FAST,1071473,1790097981.1717622,1062078
500,2.2613554000272416,283998.3309666,False,,00E5E3,3250,False,0,,,,,,,8895,valid,000CB2,FAST,1071473,1790097981.3477564,1062578
543,2.437073400011286,283998.5069592,False,,00E5E3,3793,False,0,,,,,,,8352,valid,000ED1,FAST,1071473,1790097981.5237486,1063121
559,2.6133531000232324,283998.6823933,False,,00E5E3,4352,False,0,,,,,,,7793,valid,001100,FAST,1071473,1790097981.699182,1063680
527,2.788406700012274,283998.858354,False,,00E5E3,4879,False,0,,,,,,,7266,valid,00130F,FAST,1071473,1790097981.8751435,1064207
558,2.964372500020545,283999.0343589,False,,00E5E3,5437,False,0,,,,,,,6708,valid,00153D,FAST,1071473,1790097982.0511482,1064765
593,3.1403861999860965,283999.2103491,False,,00E5E3,6030,False,0,,,,,,,6115,valid,00178E,FAST,1071473,1790097982.2271388,1065358
582,3.3166606000158936,283999.3864017,False,,00E5E3,6612,False,0,,,,,,,5533,valid,0019D4,FAST,1071473,1790097982.40319,1065940
609,3.4927170000155456,283999.5619153,False,,00E5E3,7221,False,0,,,,,,,4924,valid,001C35,FAST,1071473,1790097982.5787046,1066549
509,3.6684276000014506,283999.7379237,False,,0072F1,7730,False,0,,,,,,,4415,valid,001E32,MEDIUM,1071473,1790097982.754713,1067058
266,3.8439937999937683,283999.9139268,False,,0072F1,7996,False,0,,,,,,,4149,valid,001F3C,MEDIUM,1071473,1790097982.9307156,1067324
167,4.019960300007369,284000.089905,False,,0072F1,8163,False,0,,,,,,,3982,valid,001FE3,MEDIUM,1071473,1790097983.1066945,1067491
124,4.196287999977358,284000.265918,False,,0072F1,8287,False,0,,,,,,,3858,valid,00205F,MEDIUM,1071473,1790097983.282707,1067615
85,4.371975700021721,284000.4418992,False,,0072F1,8372,False,0,,,,,,,3773,valid,0020B4,MEDIUM,1071473,1790097983.4586885,1067700
79,4.547953800007235,284000.6178959,False,,0072F1,8451,False,0,,,,,,,3694,valid,002103,MEDIUM,1071473,1790097983.6346853,1067779
59,4.723951600026339,284000.793888,False,,0072F1,8510,False,0,,,,,,,3635,valid,00213E,MEDIUM,1071473,1790097983.8106775,1067838
90,4.899924999976065,284000.9698721,False,,0072F1,8600,False,0,,,,,,,3545,valid,002198,MEDIUM,1071473,1790097983.986662,1067928
99,5.075894600013271,284001.1452982,False,,0072F1,8699,False,0,,,,,,,3446,valid,0021FB,MEDIUM,1071473,1790097984.1620877,1068027
117,5.2514848000137135,284001.3212738,False,,0072F1,8816,False,0,,,,,,,3329,valid,002270,MEDIUM,1071473,1790097984.3380635,1068144
126,5.42729620001046,284001.4972726,False,,0072F1,8942,False,0,,,,,,,3203,valid,0022EE,MEDIUM,1071473,1790097984.5140624,1068270
162,5.6033166000270285,284001.6732711,False,,0072F1,9104,False,0,,,,,,,3041,valid,002390,MEDIUM,1071473,1790097984.6900609,1068432
183,5.77928969997447,284001.8492829,False,,0072F1,9287,False,0,,,,,,,2858,valid,002447,MEDIUM,1071473,1790097984.8660727,1068615
217,5.955740100005642,284002.0248473,False,,0072F1,9504,False,0,,,,,,,2641,valid,002520,MEDIUM,1071473,1790097985.041637,1068832
169,6.131243799987715,284002.2008431,False,,0072F1,9673,False,0,,,,,,,2472,valid,0025C9,MEDIUM,1071473,1790097985.2176323,1069001
119,6.3072229999816045,284002.376849,False,,003978,9792,False,0,,,,,,,2353,valid,002640,FINE,1071473,1790097985.393638,1069120
3,6.483231300022453,284002.5529085,False,,003978,9795,False,0,,,,,,,2350,valid,002643,FINE,1071473,1790097985.569698,1069123
1,6.658928200020455,284002.7288258,False,,003978,9796,False,0,,,,,,,2349,valid,002644,FINE,1071473,1790097985.745615,1069124
1,6.834889799996745,284002.9048226,False,,003978,9797,False,0,,,,,,,2348,valid,002645,FINE,1071473,1790097985.921612,1069125
5,7.011298800003715,284003.0808122,False,,003978,9802,False,0,,,,,,,2343,valid,00264A,FINE,1071473,1790097986.097602,1069130
6,7.186840799986385,284003.2567941,False,,003978,9808,False,0,,,,,,,2337,valid,002650,FINE,1071473,1790097986.2735837,1069136
2,7.362808100006077,284003.4322078,False,,003978,9810,False,0,,,,,,,2335,valid,002652,FINE,1071473,1790097986.448997,1069138
4,7.5382219000021,284003.6082094,False,,003978,9814,False,0,,,,,,,2331,valid,002656,FINE,1071473,1790097986.6249988,1069142
12,7.7142240999965,284003.7842052,False,,003978,9826,False,0,,,,,,,2319,valid,002662,FINE,1071473,1790097986.8009944,1069154
28,7.890239200030919,284003.9601998,False,,003978,9854,False,0,,,,,,,2291,valid,00267E,FINE,1071473,1790097986.9769893,1069182
2,8.066674800007604,284004.1357929,False,,003978,9856,False,0,,,,,,,2289,valid,002680,FINE,1071473,1790097987.1525817,1069184
18,8.241924799978733,284004.3117683,False,,003978,9874,False,0,,,,,,,2271,valid,002692,FINE,1071473,1790097987.3285577,1069202
20,8.417809900012799,284004.4878046,False,,003978,9894,False,0,,,,,,,2251,valid,0026A6,FINE,1071473,1790097987.5045936,1069222
15,8.593837000022177,284004.6637683,False,,003978,9909,False,0,,,,,,,2236,valid,0026B5,FINE,1071473,1790097987.6805577,1069237
33,8.769793600018602,284004.839759,False,,003978,9942,False,0,,,,,,,2203,valid,0026D6,FINE,1071473,1790097987.8565483,1069270
34,8.945957000018097,284005.0157602,False,,003978,9976,False,0,,,,,,,2169,valid,0026F8,FINE,1071473,1790097988.0325496,1069304
46,9.12177959998371,284005.1917351,False,,003978,10022,False,0,,,,,,,2123,valid,002726,FINE,1071473,1790097988.2085247,1069350
76,9.297750799974892,284005.3677342,False,,003978,10098,False,0,,,,,,,2047,valid,002772,FINE,1071473,1790097988.3845236,1069426
63,9.473901399993338,284005.5437657,False,,003978,10161,False,0,,,,,,,1984,valid,0027B1,FINE,1071473,1790097988.5605545,1069489
91,9.649880399985705,284005.7191611,False,,003978,10252,False,0,,,,,,,1893,valid,00280C,FINE,1071473,1790097988.735951,1069580
103,9.82517889997689,284005.8951463,False,,003978,10355,False,0,,,,,,,1790,valid,002873,FINE,1071473,1790097988.911935,1069683
124,10.001430400006939,284006.0711385,False,,003978,10479,False,0,,,,,,,1666,valid,0028EF,FINE,1071473,1790097989.0879278,1069807
125,10.177151700016111,284006.2471291,False,,003978,10604,False,0,,,,,,,1541,valid,00296C,FINE,1071473,1790097989.2639189,1069932
143,10.353357699990738,284006.4231194,False,,003978,10747,False,0,,,,,,,1398,valid,0029FB,FINE,1071473,1790097989.439909,1070075
119,10.529363600013312,284006.5986941,False,,003978,10866,False,0,,,,,,,1279,valid,002A72,FINE,1071473,1790097989.6154838,1070194
