delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,261470.6179538,False,,,218124,False,0,,,,,,,14713,valid-start,03540C,START,232837,1790075453.6347427,218124
118,0.15079220000188798,261470.7936814,False,,00E5E3,218242,False,0,,,,,,,14595,valid,035482,FAST,232837,1790075453.8104699,218242
319,0.3261865999957081,261470.9695716,False,,00E5E3,218561,False,0,,,,,,,14276,valid,0355C1,FAST,232837,1790075453.9863605,218561
434,0.5020898999937344,261471.1454781,False,,00E5E3,218995,False,0,,,,,,,13842,valid,035773,FAST,232837,1790075454.1622677,218995
361,0.6775938999780919,261471.3213877,False,,00E5E3,219356,False,0,,,,,,,13481,valid,0358DC,FAST,232837,1790075454.3381763,219356
372,0.8537461999803782,261471.4972948,False,,00E5E3,219728,False,0,,,,,,,13109,valid,035A50,FAST,232837,1790075454.5140839,219728
410,1.0299033999908715,261471.6732163,False,,00E5E3,220138,False,0,,,,,,,12699,valid,035BEA,FAST,232837,1790075454.6900058,220138
399,1.205772799992701,261471.8491633,False,,00E5E3,220537,False,0,,,,,,,12300,valid,035D79,FAST,232837,1790075454.865952,220537
419,1.3815917999891099,261472.0250759,False,,00E5E3,220956,False,0,,,,,,,11881,valid,035F1C,FAST,232837,1790075455.0418642,220956
446,1.5576161999779288,261472.2009561,False,,00E5E3,221402,False,0,,,,,,,11435,valid,0360DA,FAST,232837,1790075455.2177444,221402
476,1.7330764999787789,261472.3768449,False,,00E5E3,221878,False,0,,,,,,,10959,valid,0362B6,FAST,232837,1790075455.3936343,221878
484,1.9094214999931864,261472.5527807,False,,00E5E3,222362,False,0,,,,,,,10475,valid,03649A,FAST,232837,1790075455.5695703,222362
484,2.085222199995769,261472.7287797,False,,00E5E3,222846,False,0,,,,,,,9991,valid,03667E,FAST,232837,1790075455.7455683,222846
489,2.26090209998074,261472.9045757,False,,00E5E3,223335,False,0,,,,,,,9502,valid,036867,FAST,232837,1790075455.9213653,223335
489,2.4367062999808695,261473.0804997,False,,00E5E3,223824,False,0,,,,,,,9013,valid,036A50,FAST,232837,1790075456.0972893,223824
500,2.6127015999809373,261473.2563803,False,,00E5E3,224324,False,0,,,,,,,8513,valid,036C44,FAST,232837,1790075456.2731698,224324
545,2.7887815999856684,261473.4323026,False,,00E5E3,224869,False,0,,,,,,,7968,valid,036E65,FAST,232837,1790075456.4490921,224869
556,2.9644216999877244,261473.6081977,False,,00E5E3,225425,False,0,,,,,,,7412,valid,037091,FAST,232837,1790075456.6249871,225425
595,3.1408007999998517,261473.7841194,False,,00E5E3,226020,False,0,,,,,,,6817,valid,0372E4,FAST,232837,1790075456.8009088,226020
532,3.316589299996849,261473.9600037,False,,00E5E3,226552,False,0,,,,,,,6285,valid,0374F8,FAST,232837,1790075456.976793,226552
587,3.492124899988994,261474.1359825,False,,00E5E3,227139,False,0,,,,,,,5698,valid,037743,FAST,232837,1790075457.1527715,227139
615,3.6680950000009034,261474.3118437,False,,00E5E3,227754,False,0,,,,,,,5083,valid,0379AA,FAST,232837,1790075457.328633,227754
605,3.8439547999878414,261474.4877706,False,,00E5E3,228359,False,0,,,,,,,4478,valid,037C07,FAST,232837,1790075457.5045602,228359
515,4.020409999997355,261474.6636978,False,,0072F1,228874,False,0,,,,,,,3963,valid,037E0A,MEDIUM,232837,1790075457.6804874,228874
270,4.1961690000025555,261474.8395736,False,,0072F1,229144,False,0,,,,,,,3693,valid,037F18,MEDIUM,232837,1790075457.8563633,229144
162,4.371711499989033,261475.0155069,False,,0072F1,229306,False,0,,,,,,,3531,valid,037FBA,MEDIUM,232837,1790075458.0322964,229306
88,4.547752999991644,261475.1914118,False,,0072F1,229394,False,0,,,,,,,3443,valid,038012,MEDIUM,232837,1790075458.2082005,229394
53,4.723529499984579,261475.3673183,False,,0072F1,229447,False,0,,,,,,,3390,valid,038047,MEDIUM,232837,1790075458.3841078,229447
44,4.899474999983795,261475.5432346,False,,0072F1,229491,False,0,,,,,,,3346,valid,038073,MEDIUM,232837,1790075458.5600243,229491
48,5.075419400003739,261475.7191315,False,,0072F1,229539,False,0,,,,,,,3298,valid,0380A3,MEDIUM,232837,1790075458.7359211,229539
31,5.251449100003811,261475.8950481,False,,0072F1,229570,False,0,,,,,,,3267,valid,0380C2,MEDIUM,232837,1790075458.9118373,229570
49,5.4276435999781825,261476.0709358,False,,0072F1,229619,False,0,,,,,,,3218,valid,0380F3,MEDIUM,232837,1790075459.0877254,229619
71,5.603054899984272,261476.2468546,False,,0072F1,229690,False,0,,,,,,,3147,valid,03813A,MEDIUM,232837,1790075459.263644,229690
84,5.779330699995626,261476.4227621,False,,0072F1,229774,False,0,,,,,,,3063,valid,03818E,MEDIUM,232837,1790075459.4395516,229774
80,5.955139199999394,261476.5986805,False,,0072F1,229854,False,0,,,,,,,2983,valid,0381DE,MEDIUM,232837,1790075459.6154702,229854
92,6.130822799983434,261476.7745718,False,,0072F1,229946,False,0,,,,,,,2891,valid,03823A,MEDIUM,232837,1790075459.7913616,229946
128,6.3067046999931335,261476.9504947,False,,0072F1,230074,False,0,,,,,,,2763,valid,0382BA,MEDIUM,232837,1790075459.9672842,230074
172,6.4827938999806065,261477.1264101,False,,0072F1,230246,False,0,,,,,,,2591,valid,038366,MEDIUM,232837,1790075460.1431994,230246
130,6.658667099982267,261477.3023038,False,,0072F1,230376,False,0,,,,,,,2461,valid,0383E8,MEDIUM,232837,1790075460.319093,230376
55,6.834531200001948,261477.4782246,False,,003978,230431,False,0,,,,,,,2406,valid,03841F,FINE,232837,1790075460.4950142,230431
0,7.010753399983514,261477.6541125,False,,003978,230431,False,0,,,,,,,2406,valid,03841F,FINE,232837,1790075460.6709023,230431
0,7.186226099991472,261477.8300495,False,,003978,230431,False,0,,,,,,,2406,valid,03841F,FINE,232837,1790075460.8468387,230431
0,7.362356300000101,261478.0059671,False,,003978,230431,False,0,,,,,,,2406,valid,03841F,FINE,232837,1790075461.0227559,230431
2,7.538214999978663,261478.181892,False,,003978,230433,False,0,,,,,,,2404,valid,038421,FINE,232837,1790075461.198681,230433
0,7.714487799996277,261478.3578468,False,,003978,230433,False,0,,,,,,,2404,valid,038421,FINE,232837,1790075461.374636,230433
1,7.889977599988924,261478.533694,False,,003978,230434,False,0,,,,,,,2403,valid,038422,FINE,232837,1790075461.5504835,230434
2,8.065818599978229,261478.7096075,False,,003978,230436,False,0,,,,,,,2401,valid,038424,FINE,232837,1790075461.7263973,230436
1,8.2421059999906,261478.8855036,False,,003978,230437,False,0,,,,,,,2400,valid,038425,FINE,232837,1790075461.902293,230437
9,8.41810389998136,261479.0614259,False,,003978,230446,False,0,,,,,,,2391,valid,03842E,FINE,232837,1790075462.0782154,230446
2,8.593839399982244,261479.2373962,False,,003978,230448,False,0,,,,,,,2389,valid,038430,FINE,232837,1790075462.2541845,230448
3,8.769717099989066,261479.4132577,False,,003978,230451,False,0,,,,,,,2386,valid,038433,FINE,232837,1790075462.4300473,230451
4,8.945813999976963,261479.5891614,False,,003978,230455,False,0,,,,,,,2382,valid,038437,FINE,232837,1790075462.605951,230455
14,9.1213710999873,261479.7650826,False,,003978,230469,False,0,,,,,,,2368,valid,038445,FINE,232837,1790075462.7818716,230469
10,9.297412099986104,261479.9410924,False,,003978,230479,False,0,,,,,,,2358,valid,03844F,FINE,232837,1790075462.9578779,230479
16,9.473520100000314,261480.1168864,False,,003978,230495,False,0,,,,,,,2342,valid,03845F,FINE,232837,1790075463.1336758,230495
