after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
53853,00D25D,az,2,0.17582559998845682,+,15.0,53321,free-az-no-tripod-no-cable-wrap,003978,532,0.18079386176897053,1,000001,18644,0048D4,2401.737098399431,tail/prior slope agreement and local-slope variation,az-gen1-003978-plus-long-15s,completed,18644,0048D4,yes,reached,0.010140553847745842,2424.3945970314257,0.009345631548485512
