delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,284317.8882368,False,,,1056589,False,0,,,,,,,14713,valid-start,101F4D,START,1071302,1790098300.905027,1056589
113,0.15049859997816384,284318.0642366,False,,00E5E3,1056702,False,0,,,,,,,14600,valid,101FBE,FAST,1071302,1790098301.081026,1056702
360,0.32628660002956167,284318.2402648,False,,00E5E3,1057062,False,0,,,,,,,14240,valid,102126,FAST,1071302,1790098301.2570531,1057062
474,0.5024639000184834,284318.416265,False,,00E5E3,1057536,False,0,,,,,,,13766,valid,102300,FAST,1071302,1790098301.4330547,1057536
492,0.6784527000272647,284318.591812,False,,00E5E3,1058028,False,0,,,,,,,13274,valid,1024EC,FAST,1071302,1790098301.608601,1058028
483,0.8540668999776244,284318.7678067,False,,00E5E3,1058511,False,0,,,,,,,12791,valid,1026CF,FAST,1071302,1790098301.7845962,1058511
484,1.0297150000114925,284318.9437905,False,,00E5E3,1058995,False,0,,,,,,,12307,valid,1028B3,FAST,1071302,1790098301.9605799,1058995
485,1.2060216999961995,284319.1197796,False,,00E5E3,152,False,0,,,,,,,11822,valid,000098,FAST,1071302,1790098302.136569,1059480
504,1.3816078000236303,284319.2957929,False,,00E5E3,656,False,0,,,,,,,11318,valid,000290,FAST,1071302,1790098302.3125825,1059984
474,1.5580375000135973,284319.4717546,False,,00E5E3,1130,False,0,,,,,,,10844,valid,00046A,FAST,1071302,1790098302.488544,1060458
491,1.7339689999935217,284319.6477513,False,,00E5E3,1621,False,0,,,,,,,10353,valid,000655,FAST,1071302,1790098302.6645412,1060949
467,1.9098382000229321,284319.8237425,False,,00E5E3,2088,False,0,,,,,,,9886,valid,000828,FAST,1071302,1790098302.8405323,1061416
517,2.0855597999761812,284319.9991653,False,,00E5E3,2605,False,0,,,,,,,9369,valid,000A2D,FAST,1071302,1790098303.0159547,1061933
560,2.2613586999941617,284320.1751915,False,,00E5E3,3165,False,0,,,,,,,8809,valid,000C5D,FAST,1071302,1790098303.19198,1062493
497,2.4370178999961354,284320.3511542,False,,00E5E3,3662,False,0,,,,,,,8312,valid,000E4E,FAST,1071302,1790098303.3679438,1062990
554,2.612977500015404,284320.5271399,False,,00E5E3,4216,False,0,,,,,,,7758,valid,001078,FAST,1071302,1790098303.5439296,1063544
584,2.789113199978601,284320.7031347,False,,00E5E3,4800,False,0,,,,,,,7174,valid,0012C0,FAST,1071302,1790098303.7199242,1064128
594,2.9649592000059783,284320.878719,False,,00E5E3,5394,False,0,,,,,,,6580,valid,001512,FAST,1071302,1790098303.8955088,1064722
586,3.1405343000078574,284321.0547164,False,,00E5E3,5980,False,0,,,,,,,5994,valid,00175C,FAST,1071302,1790098304.071506,1065308
