after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
177984,02B740,alt,0,0.17587550001917407,+,10.0,175944,gearbox-swap-gen1-horizontal-start-gravity-opposed,00E5E3,2040,0.6932696955050749,121133,01D92D,92208,016830,5765.155666444067,tail/prior slope agreement and local-slope variation,gearbox-swap-gen1-alt-plus-00e5e3-long-10s,completed,121133,01D92D,yes,reached,0.024828640939248463,6231.950715272649,0.07490352060785833
