after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
66553,0103F9,alt,4,0.17587020000792108,+,15.0,66104,gearbox-swap-gen1-horizontal-start-gravity-opposed,003978,449,0.15258730062832287,34614,008736,1,000001,2443.198987196048,tail/prior slope agreement and local-slope variation,gearbox-swap-gen1-alt-plus-003978-long-15s,completed,34614,008736,yes,reached,0.021738969534166947,2403.721427883996,0.016158143286298086
