axis,direction,error_at_stop_counts,error_at_stop_degrees,final_abs_error_counts,final_abs_error_degrees,final_error_counts,final_error_degrees,final_raw,first_post_stop_coast_counts,first_post_stop_coast_degrees,first_post_stop_raw,first_post_stop_unwrapped,invalid_replies_total,motion_time_to_stop_s,position_at_stop_unwrapped,preflight_alt_raw,preflight_alt_rx_bytes_hex,preflight_az_raw,preflight_az_rx_bytes_hex,requested_degrees,run_status,settled_coast_counts,settled_coast_degrees,settled_outcome,start_raw,stop_raw,stop_reason,target_delta_counts,target_raw_modulo,total_elapsed_including_settle_s
alt,-,-322,-0.10942786370227163,302,0.10263110198163364,-302,-0.10263110198163364,1058692,-20,-0.0067967617206379895,1058692,-636,0,5.779465400002664,-616,14723,003983,1058958,10288E,-5,completed,-20,-0.0067967617206379895,undershoot,13775,1058712,target-or-stop-margin,-14713,1058390,6.855500199977541
