timestamp,elapsed_s,rx_bytes_hex,reply_kind,raw_position,unwrapped_position,delta_counts,instant_cps,window_slope_cps,commanded_payload,motion_state,valid_position,load_context,note
209980.5840097,0.0,000001,valid-start,1,1,0,,,002000,waiting-for-breakaway,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,start
209980.7598766,0.1758669000118971,000002,valid,2,2,1,5.686095676904282,,002000,waiting-for-breakaway,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209980.9357552,0.3517454999964684,000004,valid,4,4,2,11.371480101475942,8.52892527824722,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.1116598,0.5276501000043936,000009,valid,9,9,5,28.42449827790024,14.782816505778866,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.2876083,0.7035985999973491,00000D,valid,13,13,4,22.73392498464124,17.624217324555108,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.46348,0.8794703000166919,000010,valid,16,16,3,17.05788935724197,18.354945288317204,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.6394141,1.055404400016414,000010,valid,16,16,0,0.0,17.86639005881448,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.8153124,1.2313027000054717,000013,valid,19,19,3,17.05530980223586,16.079492837744418,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209981.9912559,1.4072462000185624,000016,valid,22,22,3,17.050928279685195,13.480549677980386,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209982.1671196,1.583109900006093,00001E,valid,30,30,8,45.4897741863001,17.21658783125744,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209982.3430295,1.7590198000252713,000027,valid,39,39,9,51.16255537078241,25.987065471641074,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209982.5189458,1.9349361000058707,000034,valid,52,52,13,73.89878028035878,40.2813755918861,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209982.6948781,2.1108684000209905,00004B,valid,75,75,23,130.73210546342742,61.55832068324905,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209982.8707319,2.2867222000204492,000056,valid,86,86,11,62.55196077670121,76.01680517118308,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209983.0466522,2.462642500002403,00006E,valid,110,110,24,136.42541538675178,91.6075427572387,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209983.2225607,2.6385510000109207,000084,valid,132,132,22,125.06501959220112,105.57751074521657,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209983.3984452,2.8144355000113137,00009F,valid,159,159,27,153.50983173582475,118.57484207434499,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209983.5743569,2.990347200015094,0000B0,valid,176,176,17,96.63939351182816,121.17423848541958,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
209983.7502999,3.1662902000243776,0000C8,valid,200,200,24,136.40781388707518,129.1246214566497,002000,moving-transient,True,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,
