delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,284251.5619256,False,,,11435,False,0,,,,,,,-14713,valid-start,002CAB,START,-3278,1790098234.5787153,11435
-137,0.15036639996105805,284251.737929,False,,00E5E3,11298,False,0,,,,,,,-14576,valid,002C22,FAST,-3278,1790098234.7547188,11298
-415,0.32623080001212656,284251.9133428,False,,00E5E3,10883,False,0,,,,,,,-14161,valid,002A83,FAST,-3278,1790098234.9301322,10883
-483,0.5015245999675244,284252.0893806,False,,00E5E3,10400,False,0,,,,,,,-13678,valid,0028A0,FAST,-3278,1790098235.106169,10400
-467,0.6778912000008859,284252.2653611,False,,00E5E3,9933,False,0,,,,,,,-13211,valid,0026CD,FAST,-3278,1790098235.28215,9933
-383,0.8535216000163928,284252.4413095,False,,00E5E3,9550,False,0,,,,,,,-12828,valid,00254E,FAST,-3278,1790098235.458099,9550
-439,1.0297692999592982,284252.6173157,False,,00E5E3,9111,False,0,,,,,,,-12389,valid,002397,FAST,-3278,1790098235.6341047,9111
-467,1.2054597999667749,284252.7928839,False,,00E5E3,8644,False,0,,,,,,,-11922,valid,0021C4,FAST,-3278,1790098235.8096735,8644
-481,1.381043299974408,284252.9688835,False,,00E5E3,8163,False,0,,,,,,,-11441,valid,001FE3,FAST,-3278,1790098235.9856727,8163
-458,1.5572819999651983,284253.1448904,False,,00E5E3,7705,False,0,,,,,,,-10983,valid,001E19,FAST,-3278,1790098236.16168,7705
-440,1.7330369999981485,284253.3209085,False,,00E5E3,7265,False,0,,,,,,,-10543,valid,001C61,FAST,-3278,1790098236.3376966,7265
-476,1.9092594999819994,284253.4968682,False,,00E5E3,6789,False,0,,,,,,,-10067,valid,001A85,FAST,-3278,1790098236.5136573,6789
-473,2.0850778999738395,284253.6728656,False,,00E5E3,6316,False,0,,,,,,,-9594,valid,0018AC,FAST,-3278,1790098236.6896548,6316
-500,2.261017799959518,284253.8488582,False,,00E5E3,5816,False,0,,,,,,,-9094,valid,0016B8,FAST,-3278,1790098236.865647,5816
-531,2.436994699994102,284254.024844,False,,00E5E3,5285,False,0,,,,,,,-8563,valid,0014A5,FAST,-3278,1790098237.0416334,5285
-546,2.6129803999792784,284254.2008392,False,,00E5E3,4739,False,0,,,,,,,-8017,valid,001283,FAST,-3278,1790098237.2176285,4739
-541,2.789329599996563,284254.3762434,False,,00E5E3,4198,False,0,,,,,,,-7476,valid,001066,FAST,-3278,1790098237.3930328,4198
-499,2.964875800011214,284254.5522344,False,,00E5E3,3699,False,0,,,,,,,-6977,valid,000E73,FAST,-3278,1790098237.5690243,3699
-540,3.1403594000148587,284254.7282669,False,,00E5E3,3159,False,0,,,,,,,-6437,valid,000C57,FAST,-3278,1790098237.7450562,3159
-569,3.316769099968951,284254.9042231,False,,00E5E3,2590,False,0,,,,,,,-5868,valid,000A1E,FAST,-3278,1790098237.9210126,2590
-559,3.4924004999920726,284255.0798102,False,,00E5E3,2031,False,0,,,,,,,-5309,valid,0007EF,FAST,-3278,1790098238.0965998,2031
-565,3.6681736999889836,284255.2558168,False,,00E5E3,1466,False,0,,,,,,,-4744,valid,0005BA,FAST,-3278,1790098238.2726061,1466
-443,3.844102800008841,284255.4317864,False,,0072F1,1023,False,0,,,,,,,-4301,valid,0003FF,MEDIUM,-3278,1790098238.4485762,1023
-220,4.020424999995157,284255.6077918,False,,0072F1,803,False,0,,,,,,,-4081,valid,000323,MEDIUM,-3278,1790098238.6245813,803
-144,4.195928499975707,284255.7837843,False,,0072F1,659,False,0,,,,,,,-3937,valid,000293,MEDIUM,-3278,1790098238.800574,659
-108,4.372283099975903,284255.9597812,False,,0072F1,551,False,0,,,,,,,-3829,valid,000227,MEDIUM,-3278,1790098238.9765708,551
-71,4.548024699965026,284256.1357779,False,,0072F1,480,False,0,,,,,,,-3758,valid,0001E0,MEDIUM,-3278,1790098239.1525674,480
-53,4.723915799986571,284256.3117727,False,,0072F1,427,False,0,,,,,,,-3705,valid,0001AB,MEDIUM,-3278,1790098239.3285623,427
-55,4.900240799994208,284256.4871801,False,,0072F1,372,False,0,,,,,,,-3650,valid,000174,MEDIUM,-3278,1790098239.5039694,372
-83,5.075733100005891,284256.6631662,False,,0072F1,289,False,0,,,,,,,-3567,valid,000121,MEDIUM,-3278,1790098239.6799562,289
-84,5.251331300009042,284256.8391627,False,,0072F1,205,False,0,,,,,,,-3483,valid,0000CD,MEDIUM,-3278,1790098239.8559525,205
-127,5.427371099998709,284257.0151554,False,,0072F1,78,False,0,,,,,,,-3356,valid,00004E,MEDIUM,-3278,1790098240.031945,78
-131,5.603291500010528,284257.191164,False,,0072F1,1059275,False,0,,,,,,,-3225,valid,1029CB,MEDIUM,-3278,1790098240.2079535,-53
-148,5.779327399970498,284257.3671586,False,,0072F1,1059127,False,0,,,,,,,-3077,valid,102937,MEDIUM,-3278,1790098240.3839478,-201
-160,5.955296200001612,284257.5427288,False,,0072F1,1058967,False,0,,,,,,,-2917,valid,102897,MEDIUM,-3278,1790098240.5595188,-361
-178,6.1308690999867395,284257.7187184,False,,0072F1,1058789,False,0,,,,,,,-2739,valid,1027E5,MEDIUM,-3278,1790098240.7355082,-539
-166,6.306945099961013,284257.8947158,False,,0072F1,1058623,False,0,,,,,,,-2573,valid,10273F,MEDIUM,-3278,1790098240.9115057,-705
-193,6.483211899991147,284258.0707176,False,,0072F1,1058430,False,0,,,,,,,-2380,valid,10267E,MEDIUM,-3278,1790098241.0875072,-898
-97,6.6589874000055715,284258.2467168,False,,003978,1058333,False,0,,,,,,,-2283,valid,10261D,FINE,-3278,1790098241.2635067,-995
-2,6.834863999974914,284258.4227012,False,,003978,1058331,False,0,,,,,,,-2281,valid,10261B,FINE,-3278,1790098241.4394906,-997
-2,7.010839099995792,284258.598691,False,,003978,1058329,False,0,,,,,,,-2279,valid,102619,FINE,-3278,1790098241.615481,-999
0,7.187297699972987,284258.7746862,False,,003978,1058329,False,0,,,,,,,-2279,valid,102619,FINE,-3278,1790098241.7914762,-999
0,7.363131999969482,284258.9501417,False,,003978,1058329,False,0,,,,,,,-2279,valid,102619,FINE,-3278,1790098241.96693,-999
-2,7.538282199995592,284259.1260927,False,,003978,1058327,False,0,,,,,,,-2277,valid,102617,FINE,-3278,1790098242.1428819,-1001
0,7.714237199979834,284259.3020905,False,,003978,1058327,False,0,,,,,,,-2277,valid,102617,FINE,-3278,1790098242.3188803,-1001
0,7.890473800012842,284259.478087,False,,003978,1058327,False,0,,,,,,,-2277,valid,102617,FINE,-3278,1790098242.4948764,-1001
0,8.066211199969985,284259.6540745,False,,003978,1058327,False,0,,,,,,,-2277,valid,102617,FINE,-3278,1790098242.6708643,-1001
-2,8.242219700012356,284259.8296476,False,,003978,1058325,False,0,,,,,,,-2275,valid,102615,FINE,-3278,1790098242.8464375,-1003
-21,8.41779169999063,284260.0056689,False,,003978,1058304,False,0,,,,,,,-2254,valid,102600,FINE,-3278,1790098243.0224576,-1024
-9,8.594262500002515,284260.1816436,False,,003978,1058295,False,0,,,,,,,-2245,valid,1025F7,FINE,-3278,1790098243.198433,-1033
-10,8.770203799998853,284260.3576442,False,,003978,1058285,False,0,,,,,,,-2235,valid,1025ED,FINE,-3278,1790098243.3744338,-1043
-14,8.946078000008129,284260.5336302,False,,003978,1058271,False,0,,,,,,,-2221,valid,1025DF,FINE,-3278,1790098243.55042,-1057
-14,9.122202400001697,284260.7096489,False,,003978,1058257,False,0,,,,,,,-2207,valid,1025D1,FINE,-3278,1790098243.7264383,-1071
-5,9.297861900005955,284260.8856186,False,,003978,1058252,False,0,,,,,,,-2202,valid,1025CC,FINE,-3278,1790098243.9024086,-1076
-14,9.47415429999819,284261.0616105,False,,003978,1058238,False,0,,,,,,,-2188,valid,1025BE,FINE,-3278,1790098244.0783997,-1090
-11,9.649750499986112,284261.2370238,False,,003978,1058227,False,0,,,,,,,-2177,valid,1025B3,FINE,-3278,1790098244.2538135,-1101
-33,9.825671200000215,284261.4130774,False,,003978,1058194,False,0,,,,,,,-2144,valid,102592,FINE,-3278,1790098244.429866,-1134
-33,10.001679199980572,284261.5890228,False,,003978,1058161,False,0,,,,,,,-2111,valid,102571,FINE,-3278,1790098244.6058123,-1167
-38,10.177162099978887,284261.7650077,False,,003978,1058123,False,0,,,,,,,-2073,valid,10254B,FINE,-3278,1790098244.7817974,-1205
-47,10.353586499986704,284261.94101,False,,003978,1058076,False,0,,,,,,,-2026,valid,10251C,FINE,-3278,1790098244.9577997,-1252
-71,10.529150899965316,284262.1170007,False,,003978,1058005,False,0,,,,,,,-1955,valid,1024D5,FINE,-3278,1790098245.1337903,-1323
-74,10.705146199965384,284262.2925654,False,,003978,1057931,False,0,,,,,,,-1881,valid,10248B,FINE,-3278,1790098245.309355,-1397
-89,10.881127999979071,284262.468572,False,,003978,1057842,False,0,,,,,,,-1792,valid,102432,FINE,-3278,1790098245.4853616,-1486
-112,11.057124299986754,284262.6445683,False,,003978,1057730,False,0,,,,,,,-1680,valid,1023C2,FINE,-3278,1790098245.661358,-1598
-128,11.232689099968411,284262.8205514,False,,003978,1057602,False,0,,,,,,,-1552,valid,102342,FINE,-3278,1790098245.8373415,-1726
-139,11.408681300003082,284262.9965539,False,,003978,1057463,False,0,,,,,,,-1413,valid,1022B7,FINE,-3278,1790098246.0133436,-1865
-126,11.584687199967448,284263.1725543,False,,003978,1057337,False,0,,,,,,,-1287,valid,102239,FINE,-3278,1790098246.1893437,-1991
-163,11.760703700012527,284263.3485416,False,,003978,1057174,False,0,,,,,,,-1124,valid,102196,FINE,-3278,1790098246.3653312,-2154
