delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,284018.3203817,False,,,11663,False,0,,,,,,,-14713,valid-start,002D8F,START,-3050,1790098001.3371706,11663
-134,0.1511354999965988,284018.496361,False,,00E5E3,11529,False,0,,,,,,,-14579,valid,002D09,FAST,-3050,1790098001.5131502,11529
-401,0.32643519999692217,284018.6723482,False,,00E5E3,11128,False,0,,,,,,,-14178,valid,002B78,FAST,-3050,1790098001.689137,11128
-483,0.5022776999976486,284018.8483218,False,,00E5E3,10645,False,0,,,,,,,-13695,valid,002995,FAST,-3050,1790098001.8651114,10645
-482,0.6780998000176623,284019.0243113,False,,00E5E3,10163,False,0,,,,,,,-13213,valid,0027B3,FAST,-3050,1790098002.0411005,10163
-483,0.8542209999868646,284019.2003102,False,,00E5E3,9680,False,0,,,,,,,-12730,valid,0025D0,FAST,-3050,1790098002.2170994,9680
-485,1.0300247999839485,284019.3762942,False,,00E5E3,9195,False,0,,,,,,,-12245,valid,0023EB,FAST,-3050,1790098002.3930833,9195
-484,1.2060344999772497,284019.5522909,False,,00E5E3,8711,False,0,,,,,,,-11761,valid,002207,FAST,-3050,1790098002.5690804,8711
-480,1.3821752999792807,284019.7283275,False,,00E5E3,8231,False,0,,,,,,,-11281,valid,002027,FAST,-3050,1790098002.7451158,8231
-494,1.5582252999884076,284019.9043103,False,,00E5E3,7737,False,0,,,,,,,-10787,valid,001E39,FAST,-3050,1790098002.9210987,7737
-479,1.7344708999735303,284020.0796909,False,,00E5E3,7258,False,0,,,,,,,-10308,valid,001C5A,FAST,-3050,1790098003.0964804,7258
-484,1.909611799987033,284020.2557147,False,,00E5E3,6774,False,0,,,,,,,-9824,valid,001A76,FAST,-3050,1790098003.272503,6774
-479,2.0855445999768563,284020.4316762,False,,00E5E3,6295,False,0,,,,,,,-9345,valid,001897,FAST,-3050,1790098003.4484658,6295
-496,2.261658700008411,284020.6076722,False,,00E5E3,5799,False,0,,,,,,,-8849,valid,0016A7,FAST,-3050,1790098003.6244617,5799
-488,2.437374399974942,284020.7836655,False,,00E5E3,5311,False,0,,,,,,,-8361,valid,0014BF,FAST,-3050,1790098003.8004546,5311
-468,2.613865200022701,284020.9592452,False,,00E5E3,4843,False,0,,,,,,,-7893,valid,0012EB,FAST,-3050,1790098003.9760346,4843
-488,2.789116700005252,284021.1352329,False,,00E5E3,4355,False,0,,,,,,,-7405,valid,001103,FAST,-3050,1790098004.1520224,4355
-499,2.9649220000137575,284021.3112358,False,,00E5E3,3856,False,0,,,,,,,-6906,valid,000F10,FAST,-3050,1790098004.3280253,3856
-486,3.1409079000004567,284021.4872267,False,,00E5E3,3370,False,0,,,,,,,-6420,valid,000D2A,FAST,-3050,1790098004.5040166,3370
-458,3.3168968000099994,284021.6632064,False,,00E5E3,2912,False,0,,,,,,,-5962,valid,000B60,FAST,-3050,1790098004.679996,2912
-515,3.493030000012368,284021.8392103,False,,00E5E3,2397,False,0,,,,,,,-5447,valid,00095D,FAST,-3050,1790098004.8559997,2397
-550,3.6689297999837436,284022.0152146,False,,00E5E3,1847,False,0,,,,,,,-4897,valid,000737,FAST,-3050,1790098005.0320039,1847
-387,3.845253999985289,284022.1911971,False,,0072F1,1460,False,0,,,,,,,-4510,valid,0005B4,MEDIUM,-3050,1790098005.2079868,1460
-185,4.021180399984587,284022.3671984,False,,0072F1,1275,False,0,,,,,,,-4325,valid,0004FB,MEDIUM,-3050,1790098005.383988,1275
-92,4.197276999999303,284022.5426199,False,,0072F1,1183,False,0,,,,,,,-4233,valid,00049F,MEDIUM,-3050,1790098005.5594091,1183
-38,4.372423599998001,284022.7186079,False,,0072F1,1145,False,0,,,,,,,-4195,valid,000479,MEDIUM,-3050,1790098005.735397,1145
-37,4.5482887999969535,284022.8946007,False,,0072F1,1108,False,0,,,,,,,-4158,valid,000454,MEDIUM,-3050,1790098005.9113908,1108
-54,4.724281299975701,284023.0705924,False,,0072F1,1054,False,0,,,,,,,-4104,valid,00041E,MEDIUM,-3050,1790098006.087382,1054
-63,4.900288000004366,284023.2466159,False,,0072F1,991,False,0,,,,,,,-4041,valid,0003DF,MEDIUM,-3050,1790098006.2634044,991
-64,5.076694299990777,284023.4225816,False,,0072F1,927,False,0,,,,,,,-3977,valid,00039F,MEDIUM,-3050,1790098006.439371,927
-62,5.2522572000161745,284023.5981481,False,,0072F1,865,False,0,,,,,,,-3915,valid,000361,MEDIUM,-3050,1790098006.614938,865
-87,5.42782189999707,284023.7741508,False,,0072F1,778,False,0,,,,,,,-3828,valid,00030A,MEDIUM,-3050,1790098006.7909405,778
-86,5.604050799971446,284023.9501492,False,,0072F1,692,False,0,,,,,,,-3742,valid,0002B4,MEDIUM,-3050,1790098006.9669387,692
-139,5.779836300003808,284024.1261384,False,,0072F1,553,False,0,,,,,,,-3603,valid,000229,MEDIUM,-3050,1790098007.1429281,553
-120,5.955817200010642,284024.3021306,False,,0072F1,433,False,0,,,,,,,-3483,valid,0001B1,MEDIUM,-3050,1790098007.3189201,433
-151,6.131812800012995,284024.47813,False,,0072F1,282,False,0,,,,,,,-3332,valid,00011A,MEDIUM,-3050,1790098007.49492,282
-197,6.307823000010103,284024.6541165,False,,0072F1,85,False,0,,,,,,,-3135,valid,000055,MEDIUM,-3050,1790098007.6709063,85
-167,6.483808199991472,284024.8301238,False,,0072F1,1059246,False,0,,,,,,,-2968,valid,1029AE,MEDIUM,-3050,1790098007.8469136,-82
-224,6.65982439997606,284025.0061148,False,,0072F1,1059022,False,0,,,,,,,-2744,valid,1028CE,MEDIUM,-3050,1790098008.0229046,-306
-251,6.836089299991727,284025.1815341,False,,0072F1,1058771,False,0,,,,,,,-2493,valid,1027D3,MEDIUM,-3050,1790098008.1983235,-557
-110,7.011363899975549,284025.357534,False,,003978,1058661,False,0,,,,,,,-2383,valid,102765,FINE,-3050,1790098008.3743236,-667
-2,7.187208699993789,284025.5335135,False,,003978,1058659,False,0,,,,,,,-2381,valid,102763,FINE,-3050,1790098008.5503032,-669
-7,7.3636061999714,284025.7095034,False,,003978,1058652,False,0,,,,,,,-2374,valid,10275C,FINE,-3050,1790098008.726293,-676
-4,7.539642799994908,284025.8855008,False,,003978,1058648,False,0,,,,,,,-2370,valid,102758,FINE,-3050,1790098008.9022903,-680
-3,7.7151766999741085,284026.061497,False,,003978,1058645,False,0,,,,,,,-2367,valid,102755,FINE,-3050,1790098009.0782866,-683
-4,7.891167800000403,284026.2370778,False,,003978,1058641,False,0,,,,,,,-2363,valid,102751,FINE,-3050,1790098009.2538676,-687
-12,8.066743300005328,284026.4130665,False,,003978,1058629,False,0,,,,,,,-2351,valid,102745,FINE,-3050,1790098009.4298563,-699
-8,8.243019599991385,284026.589068,False,,003978,1058621,False,0,,,,,,,-2343,valid,10273D,FINE,-3050,1790098009.6058578,-707
-4,8.41893159999745,284026.7650601,False,,003978,1058617,False,0,,,,,,,-2339,valid,102739,FINE,-3050,1790098009.7818499,-711
-2,8.594936800014693,284026.941056,False,,003978,1058615,False,0,,,,,,,-2337,valid,102737,FINE,-3050,1790098009.9578452,-713
0,8.771177500020713,284027.1170493,False,,003978,1058615,False,0,,,,,,,-2337,valid,102737,FINE,-3050,1790098010.1338391,-713
-6,8.946798200020567,284027.2930593,False,,003978,1058609,False,0,,,,,,,-2331,valid,102731,FINE,-3050,1790098010.3098488,-719
-10,9.122735599987209,284027.4690398,False,,003978,1058599,False,0,,,,,,,-2321,valid,102727,FINE,-3050,1790098010.4858294,-729
-2,9.299049100023694,284027.6444469,False,,003978,1058597,False,0,,,,,,,-2319,valid,102725,FINE,-3050,1790098010.6612365,-731
-26,9.474132500006817,284027.8204399,False,,003978,1058571,False,0,,,,,,,-2293,valid,10270B,FINE,-3050,1790098010.8372297,-757
-18,9.650138699973468,284027.9964391,False,,003978,1058553,False,0,,,,,,,-2275,valid,1026F9,FINE,-3050,1790098011.0132282,-775
-22,9.826132100017276,284028.1724205,False,,003978,1058531,False,0,,,,,,,-2253,valid,1026E3,FINE,-3050,1790098011.1892102,-797
-6,10.002106000029016,284028.348427,False,,003978,1058525,False,0,,,,,,,-2247,valid,1026DD,FINE,-3050,1790098011.3652165,-803
-20,10.178521999972872,284028.5240059,False,,003978,1058505,False,0,,,,,,,-2227,valid,1026C9,FINE,-3050,1790098011.5407956,-823
