delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,261877.9737627,False,,,246575,False,0,,,,,,,-14713,valid-start,03C32F,START,231862,1790075860.9905524,246575
-147,0.1506109999900218,261878.1497287,False,,00E5E3,246428,False,0,,,,,,,-14566,valid,03C29C,FAST,231862,1790075861.1665182,246428
-395,0.32633280000300147,261878.3255874,False,,00E5E3,246033,False,0,,,,,,,-14171,valid,03C111,FAST,231862,1790075861.3423767,246033
-504,0.5022257000091486,261878.5014978,False,,00E5E3,245529,False,0,,,,,,,-13667,valid,03BF19,FAST,231862,1790075861.5182874,245529
-440,0.6784967000130564,261878.6774429,False,,00E5E3,245089,False,0,,,,,,,-13227,valid,03BD61,FAST,231862,1790075861.6942317,245089
-395,0.853787400003057,261878.8533125,False,,00E5E3,244694,False,0,,,,,,,-12832,valid,03BBD6,FAST,231862,1790075861.870102,244694
-402,1.0296268000092823,261879.0292302,False,,00E5E3,244292,False,0,,,,,,,-12430,valid,03BA44,FAST,231862,1790075862.0460196,244292
-439,1.2057361000042874,261879.2051945,False,,00E5E3,243853,False,0,,,,,,,-11991,valid,03B88D,FAST,231862,1790075862.2219834,243853
-460,1.3816688999941107,261879.381057,False,,00E5E3,243393,False,0,,,,,,,-11531,valid,03B6C1,FAST,231862,1790075862.3978457,243393
-507,1.5578450000029989,261879.556972,False,,00E5E3,242886,False,0,,,,,,,-11024,valid,03B4C6,FAST,231862,1790075862.5737612,242886
-485,1.733646900014719,261879.7328961,False,,00E5E3,242401,False,0,,,,,,,-10539,valid,03B2E1,FAST,231862,1790075862.7496855,242401
-473,1.9097077999904286,261879.9087737,False,,00E5E3,241928,False,0,,,,,,,-10066,valid,03B108,FAST,231862,1790075862.925563,241928
-475,2.0853321000176948,261880.0846985,False,,00E5E3,241453,False,0,,,,,,,-9591,valid,03AF2D,FAST,231862,1790075863.1014879,241453
-522,2.261015900003258,261880.2605915,False,,00E5E3,240931,False,0,,,,,,,-9069,valid,03AD23,FAST,231862,1790075863.277381,240931
-548,2.4371151000086684,261880.4364997,False,,00E5E3,240383,False,0,,,,,,,-8521,valid,03AAFF,FAST,231862,1790075863.4532893,240383
-552,2.612977300013881,261880.6123791,False,,00E5E3,239831,False,0,,,,,,,-7969,valid,03A8D7,FAST,231862,1790075863.6291683,239831
-510,2.7888006000139285,261880.7883041,False,,00E5E3,239321,False,0,,,,,,,-7459,valid,03A6D9,FAST,231862,1790075863.805089,239321
-552,2.9651369999919552,261880.964251,False,,00E5E3,238769,False,0,,,,,,,-6907,valid,03A4B1,FAST,231862,1790075863.9810395,238769
-520,3.1408444000117015,261881.1401401,False,,00E5E3,238249,False,0,,,,,,,-6387,valid,03A2A9,FAST,231862,1790075864.1569295,238249
-540,3.3165699999954086,261881.3160334,False,,00E5E3,237709,False,0,,,,,,,-5847,valid,03A08D,FAST,231862,1790075864.3328228,237709
-576,3.492324299993925,261881.4919784,False,,00E5E3,237133,False,0,,,,,,,-5271,valid,039E4D,FAST,231862,1790075864.508767,237133
-586,3.6685389000049327,261881.6678664,False,,00E5E3,236547,False,0,,,,,,,-4685,valid,039C03,FAST,231862,1790075864.6846561,236547
-463,3.8442573999927845,261881.8437372,False,,0072F1,236084,False,0,,,,,,,-4222,valid,039A34,MEDIUM,231862,1790075864.8605266,236084
-209,4.020069299993338,261882.0196755,False,,0072F1,235875,False,0,,,,,,,-4013,valid,039963,MEDIUM,231862,1790075865.036465,235875
-134,4.196413300000131,261882.1955875,False,,0072F1,235741,False,0,,,,,,,-3879,valid,0398DD,MEDIUM,231862,1790075865.2123766,235741
-88,4.372067499993136,261882.3714746,False,,0072F1,235653,False,0,,,,,,,-3791,valid,039885,MEDIUM,231862,1790075865.3882637,235653
-68,4.547881600010442,261882.5473985,False,,0072F1,235585,False,0,,,,,,,-3723,valid,039841,MEDIUM,231862,1790075865.5641873,235585
-56,4.723730900004739,261882.7233472,False,,0072F1,235529,False,0,,,,,,,-3667,valid,039809,MEDIUM,231862,1790075865.7401361,235529
-57,4.899667399993632,261882.8992103,False,,0072F1,235472,False,0,,,,,,,-3610,valid,0397D0,MEDIUM,231862,1790075865.9159994,235472
-68,5.075745100009954,261883.075128,False,,0072F1,235404,False,0,,,,,,,-3542,valid,03978C,MEDIUM,231862,1790075866.0919173,235404
-79,5.251780099992175,261883.2510442,False,,0072F1,235325,False,0,,,,,,,-3463,valid,03973D,MEDIUM,231862,1790075866.2678337,235325
-44,5.42734819999896,261883.4269204,False,,0072F1,235281,False,0,,,,,,,-3419,valid,039711,MEDIUM,231862,1790075866.4437096,235281
-73,5.603242899989709,261883.6028361,False,,0072F1,235208,False,0,,,,,,,-3346,valid,0396C8,MEDIUM,231862,1790075866.6196256,235208
-101,5.779389100003755,261883.7787646,False,,0072F1,235107,False,0,,,,,,,-3245,valid,039663,MEDIUM,231862,1790075866.7955542,235107
-125,5.95510409999406,261883.9547133,False,,0072F1,234982,False,0,,,,,,,-3120,valid,0395E6,MEDIUM,231862,1790075866.9715014,234982
-115,6.131531999999424,261884.1305737,False,,0072F1,234867,False,0,,,,,,,-3005,valid,039573,MEDIUM,231862,1790075867.1473634,234867
-175,6.306902700016508,261884.3065066,False,,0072F1,234692,False,0,,,,,,,-2830,valid,0394C4,MEDIUM,231862,1790075867.323296,234692
-171,6.483068500005174,261884.482391,False,,0072F1,234521,False,0,,,,,,,-2659,valid,039419,MEDIUM,231862,1790075867.49918,234521
-216,6.6587170000129845,261884.6583051,False,,0072F1,234305,False,0,,,,,,,-2443,valid,039341,MEDIUM,231862,1790075867.6750948,234305
-139,6.834757900011027,261884.8342176,False,,003978,234166,False,0,,,,,,,-2304,valid,0392B6,FINE,231862,1790075867.8510072,234166
-6,7.010507099999813,261885.0101419,False,,003978,234160,False,0,,,,,,,-2298,valid,0392B0,FINE,231862,1790075868.0269313,234160
-4,7.1868390000017826,261885.1860753,False,,003978,234156,False,0,,,,,,,-2294,valid,0392AC,FINE,231862,1790075868.2028644,234156
-6,7.362373900017701,261885.3619801,False,,003978,234150,False,0,,,,,,,-2288,valid,0392A6,FINE,231862,1790075868.3787699,234150
-3,7.538632400013739,261885.5378726,False,,003978,234147,False,0,,,,,,,-2285,valid,0392A3,FINE,231862,1790075868.554662,234147
-3,7.714284499990754,261885.7137903,False,,003978,234144,False,0,,,,,,,-2282,valid,0392A0,FINE,231862,1790075868.7305799,234144
-1,7.890541800006758,261885.8897636,False,,003978,234143,False,0,,,,,,,-2281,valid,03929F,FINE,231862,1790075868.9065523,234143
-2,8.06608230000711,261886.0655971,False,,003978,234141,False,0,,,,,,,-2279,valid,03929D,FINE,231862,1790075869.0823865,234141
0,8.241900099994382,261886.2415127,False,,003978,234141,False,0,,,,,,,-2279,valid,03929D,FINE,231862,1790075869.2583003,234141
-10,8.417954900010955,261886.4174343,False,,003978,234131,False,0,,,,,,,-2269,valid,039293,FINE,231862,1790075869.4342237,234131
-6,8.593949500005692,261886.5933393,False,,003978,234125,False,0,,,,,,,-2263,valid,03928D,FINE,231862,1790075869.6101286,234125
-2,8.769829500000924,261886.7692615,False,,003978,234123,False,0,,,,,,,-2261,valid,03928B,FINE,231862,1790075869.7860508,234123
-5,8.945653700007824,261886.9451796,False,,003978,234118,False,0,,,,,,,-2256,valid,039286,FINE,231862,1790075869.961969,234118
-21,9.121484600007534,261887.1210791,False,,003978,234097,False,0,,,,,,,-2235,valid,039271,FINE,231862,1790075870.1378684,234097
-14,9.297386399994139,261887.2970017,False,,003978,234083,False,0,,,,,,,-2221,valid,039263,FINE,231862,1790075870.313791,234083
-11,9.473641999997199,261887.4729216,False,,003978,234072,False,0,,,,,,,-2210,valid,039258,FINE,231862,1790075870.489711,234072
-25,9.649476999999024,261887.6488247,False,,003978,234047,False,0,,,,,,,-2185,valid,03923F,FINE,231862,1790075870.6656134,234047
-13,9.82550910001737,261887.8246957,False,,003978,234034,False,0,,,,,,,-2172,valid,039232,FINE,231862,1790075870.8414853,234034
-28,10.001397699990775,261888.0006335,False,,003978,234006,False,0,,,,,,,-2144,valid,039216,FINE,231862,1790075871.017423,234006
-52,10.176930799992988,261888.176551,False,,003978,233954,False,0,,,,,,,-2092,valid,0391E2,FINE,231862,1790075871.19334,233954
-57,10.35285440000007,261888.3524671,False,,003978,233897,False,0,,,,,,,-2035,valid,0391A9,FINE,231862,1790075871.3692565,233897
-71,10.528948399994988,261888.5284101,False,,003978,233826,False,0,,,,,,,-1964,valid,039162,FINE,231862,1790075871.5451996,233826
-60,10.704727600008482,261888.7043011,False,,003978,233766,False,0,,,,,,,-1904,valid,039126,FINE,231862,1790075871.7210903,233766
-93,10.880660800001351,261888.8802201,False,,003978,233673,False,0,,,,,,,-1811,valid,0390C9,FINE,231862,1790075871.8970091,233673
-116,11.056944999989355,261889.0561097,False,,003978,233557,False,0,,,,,,,-1695,valid,039055,FINE,231862,1790075872.072899,233557
-129,11.232742499996675,261889.2320446,False,,003978,233428,False,0,,,,,,,-1566,valid,038FD4,FINE,231862,1790075872.2488341,233428
-117,11.408526699990034,261889.4079386,False,,003978,233311,False,0,,,,,,,-1449,valid,038F5F,FINE,231862,1790075872.424728,233311
-132,11.584242600016296,261889.5838649,False,,003978,233179,False,0,,,,,,,-1317,valid,038EDB,FINE,231862,1790075872.600654,233179
-144,11.760319699998945,261889.7597397,False,,003978,233035,False,0,,,,,,,-1173,valid,038E4B,FINE,231862,1790075872.776529,233035
-166,11.936423300008755,261889.9356638,False,,003978,232869,False,0,,,,,,,-1007,valid,038DA5,FINE,231862,1790075872.9524531,232869
-162,12.111963400006061,261890.1115927,False,,003978,232707,False,0,,,,,,,-845,valid,038D03,FINE,231862,1790075873.1283824,232707
-66,12.288007299997844,261890.2874743,False,,002000,232641,False,0,,,,,,,-779,valid,038CC1,SLOW,231862,1790075873.3042636,232641
-1,12.463837499992223,261890.4633964,False,,002000,232640,False,0,,,,,,,-778,valid,038CC0,SLOW,231862,1790075873.4801855,232640
0,12.640048200002639,261890.639298,False,,002000,232640,False,0,,,,,,,-778,valid,038CC0,SLOW,231862,1790075873.6560876,232640
-1,12.815915999992285,261890.8152649,False,,002000,232639,False,0,,,,,,,-777,valid,038CBF,SLOW,231862,1790075873.8320549,232639
-1,12.991805400000885,261890.991143,False,,002000,232638,False,0,,,,,,,-776,valid,038CBE,SLOW,231862,1790075874.007932,232638
-1,13.167730299988762,261891.1670567,False,,002000,232637,False,0,,,,,,,-775,valid,038CBD,SLOW,231862,1790075874.1838465,232637
-2,13.34354390000226,261891.3429753,False,,002000,232635,False,0,,,,,,,-773,valid,038CBB,SLOW,231862,1790075874.3597646,232635
-4,13.519315799989272,261891.5188945,False,,002000,232631,False,0,,,,,,,-769,valid,038CB7,SLOW,231862,1790075874.5356839,232631
-6,13.695587900001556,261891.6947809,False,,002000,232625,False,0,,,,,,,-763,valid,038CB1,SLOW,231862,1790075874.71157,232625
-5,13.8715222000028,261891.8707117,False,,002000,232620,False,0,,,,,,,-758,valid,038CAC,SLOW,231862,1790075874.8875,232620
-3,14.04724559999886,261892.0465862,False,,002000,232617,False,0,,,,,,,-755,valid,038CA9,SLOW,231862,1790075875.063376,232617
-2,14.223140000016429,261892.222515,False,,002000,232615,False,0,,,,,,,-753,valid,038CA7,SLOW,231862,1790075875.2393043,232615
-2,14.39886819999083,261892.3984116,False,,002000,232613,False,0,,,,,,,-751,valid,038CA5,SLOW,231862,1790075875.415201,232613
0,14.57505330001004,261892.5743227,False,,002000,232613,False,0,,,,,,,-751,valid,038CA5,SLOW,231862,1790075875.5911121,232613
-2,14.75070949998917,261892.7502722,False,,002000,232611,False,0,,,,,,,-749,valid,038CA3,SLOW,231862,1790075875.7670615,232611
-2,14.926969099993585,261892.9261738,False,,002000,232609,False,0,,,,,,,-747,valid,038CA1,SLOW,231862,1790075875.9429631,232609
-10,15.102589399990393,261893.1020951,False,,002000,232599,False,0,,,,,,,-737,valid,038C97,SLOW,231862,1790075876.1188843,232599
-4,15.278839900012827,261893.277977,False,,002000,232595,False,0,,,,,,,-733,valid,038C93,SLOW,231862,1790075876.2947664,232595
-1,15.454277200013166,261893.4539044,False,,002000,232594,False,0,,,,,,,-732,valid,038C92,SLOW,231862,1790075876.4706938,232594
-19,15.630353200016543,261893.6298229,False,,002000,232575,False,0,,,,,,,-713,valid,038C7F,SLOW,231862,1790075876.6466117,232575
-10,15.806137100007618,261893.8057124,False,,002000,232565,False,0,,,,,,,-703,valid,038C75,SLOW,231862,1790075876.8225017,232565
-14,15.982242700003553,261893.981674,False,,002000,232551,False,0,,,,,,,-689,valid,038C67,SLOW,231862,1790075876.9984627,232551
-20,16.157993800006807,261894.1575573,False,,002000,232531,False,0,,,,,,,-669,valid,038C53,SLOW,231862,1790075877.1743467,232531
-9,16.33386270000483,261894.3334705,False,,002000,232522,False,0,,,,,,,-660,valid,038C4A,SLOW,231862,1790075877.35026,232522
-10,16.50978110000142,261894.5093431,False,,002000,232512,False,0,,,,,,,-650,valid,038C40,SLOW,231862,1790075877.5261328,232512
-9,16.686040200002026,261894.6852725,False,,002000,232503,False,0,,,,,,,-641,valid,038C37,SLOW,231862,1790075877.702062,232503
-19,16.86158699999214,261894.8612035,False,,002000,232484,False,0,,,,,,,-622,valid,038C24,SLOW,231862,1790075877.8779929,232484
-50,17.037502799998038,261895.0370763,False,,002000,232434,False,0,,,,,,,-572,valid,038BF2,SLOW,231862,1790075878.0538657,232434
-36,17.21344729998964,261895.2130048,False,,002000,232398,False,0,,,,,,,-536,valid,038BCE,SLOW,231862,1790075878.2297943,232398
-35,17.38931880000746,261895.3888887,False,,002000,232363,False,0,,,,,,,-501,valid,038BAB,SLOW,231862,1790075878.4056783,232363
-73,17.56523579999339,261895.5648057,False,,002000,232290,False,0,,,,,,,-428,valid,038B62,SLOW,231862,1790075878.5815938,232290
-103,17.741275300009875,261895.740704,False,,002000,232187,False,0,,,,,,,-325,valid,038AFB,SLOW,231862,1790075878.7574935,232187
-102,17.91737589999684,261895.9166591,False,,002000,232085,False,0,,,,,,,-223,valid,038A95,SLOW,231862,1790075878.933448,232085
-23,18.143606500001624,261896.1404977,False,,002000,232062,False,0,,,,,,,-200,valid,038A7E,SLOW,231862,1790075879.1572871,232062
0,18.316824000008637,261896.3164309,False,,002000,232062,False,0,,,,,,,-200,valid,038A7E,SLOW,231862,1790075879.3332202,232062
