timestamp,elapsed_s,rx_bytes_hex,reply_kind,raw_position,unwrapped_position,delta_counts,instant_cps,window_slope_cps,commanded_payload,motion_state,valid_position,load_context,note
195041.1814651,0.0,0333F4,valid-start,209908,209908,0,,,002000,waiting-for-breakaway,True,horizontal-start-near-max-gravity-load,start
195041.3573133,0.17584819998592138,0333F4,valid,209908,209908,0,0.0,,002000,waiting-for-breakaway,True,horizontal-start-near-max-gravity-load,
195041.5331776,0.3517125000071246,0333F5,valid,209909,209909,1,5.686202372394137,2.8432747144031065,002000,waiting-for-breakaway,True,horizontal-start-near-max-gravity-load,
195041.7091119,0.5276468000083696,0333F6,valid,209910,209910,1,5.6839399707329585,3.980097410548819,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195041.8850127,0.7035475999873597,0333F7,valid,209911,209911,1,5.685022467887819,4.548402888550627,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.0608997,0.879434600006789,0333F8,valid,209912,209912,1,5.685468510404609,4.8731883139551755,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.2368121,1.0553469999867957,0333F8,valid,209912,209912,0,0.0,4.872844310114413,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.4127224,1.2312573000090197,0333F9,valid,209913,209913,1,5.684715448007667,4.3854613264960465,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.588642,1.407176899985643,0333F9,valid,209913,209913,0,0.0,3.4108987929650985,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.7645851,1.583119999995688,0333F9,valid,209913,209913,0,0.0,2.2737960988260726,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195042.9404372,1.7589721000113059,0333F9,valid,209913,209913,0,0.0,1.2993601516228137,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.1163559,1.93489080001018,0333FA,valid,209914,209914,1,5.684444007410238,1.624218679790835,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.2922789,2.110813799983589,0333FB,valid,209915,209915,1,5.6843050661434384,2.1114976302414767,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.468172,2.286706899991259,0333FE,valid,209918,209918,3,17.05581401356382,5.197650718599773,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.6440892,2.4626241000078153,033400,valid,209920,209920,2,11.368984953215328,8.283810882680765,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.8199817,2.6385166000109166,033403,valid,209923,209923,3,17.05587219436363,11.53187346246894,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195043.9958803,2.8144152000022586,033416,valid,209942,209942,19,108.01677785346332,26.9624888099764,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195044.1717954,2.9903303000028245,033419,valid,209945,209945,3,17.053681008568052,36.54609387114578,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195044.3476876,3.1662225000036415,033427,valid,209959,209959,14,79.5942059962578,48.56566164983099,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195044.5236064,3.342141300003277,033429,valid,209961,209961,2,11.368881552194205,51.32673810862567,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195044.6995288,3.518063700001221,033432,valid,209970,209970,9,51.15892006990117,49.700858319829365,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195044.8754093,3.69394420000026,033443,valid,209987,209987,17,96.65653668310529,49.05144166698429,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.0513609,3.8698957999877166,033449,valid,209993,209993,6,34.10028667217425,54.08525491688751,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.2272413,4.045776199985994,033457,valid,210007,210007,14,79.59954605593981,57.33358000280577,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.4031263,4.221661199990194,033460,valid,210016,210016,9,51.169798446627475,63.6703983595618,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.5790452,4.397580099990591,03347B,valid,210043,210043,27,153.47981370926632,75.69082030414759,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.7549415,4.573476399993524,033483,valid,210051,210051,8,45.4813432679745,77.80254302072578,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195045.9308545,4.749389400007203,03348F,valid,210063,210063,12,68.21553835740885,82.6771827999962,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
195046.1067611,4.925296000001254,0334AF,valid,210095,210095,32,181.9147206590448,95.66867491096914,002000,moving-transient,True,horizontal-start-near-max-gravity-load,
