commanded_progress_counts,counts_per_s,degrees_per_s,direction,end_raw,first_half_cps,half_rate_ratio,invalid_samples_total,kick_payload_hex,kick_seconds,material_reverse_samples_total,measure_start_raw,measurement_delta_counts,measurement_elapsed_s,min_progress_counts,mode,observation_seconds,payload_hex,payload_index,preflight_alt_raw,preflight_az_raw,reliability_progress_counts,reliability_reason,run_label,run_status,sample_seconds,second_half_cps,settle_seconds,stability_reason,stable_motion,start_raw,start_rx_bytes_hex,target_cps,target_cps_error,trial_index,trial_reliable,trials_requested,warmup_seconds
24,-2.8792949559433567,-0.0009784940869490926,-,11948,4.583587789861362,0.2916350006026695,0,,,0,11970,-22,7.640759400001116,20,start,8.0,00001B,1,3,11972,24,motion-not-stable,az-postswap-reliable-start-minus-1b-confirm-r3,completed,0.18,1.3367346278586067,1.0,half-rate-ratio-below-0.5,False,11972,002EC4,,,1,False,2,
20,-2.440664867939479,-0.0008294308773658512,-,11927,4.6242078969889295,0.05521634932433192,0,,,0,11946,-19,7.784763999999996,20,start,8.0,00001B,1,3,11972,20,motion-not-stable,az-postswap-reliable-start-minus-1b-confirm-r3,completed,0.18,0.255331878588475,1.0,half-rate-ratio-below-0.5,False,11947,002EAB,,,2,False,2,
