after_stop_raw,after_stop_rx_bytes_hex,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
203894,031C76,1,0.1758591000107117,-,15.0,204373,horizontal-start-gravity-assisted-downward,003978,-479,-0.16278244320927984,229384,038008,89,000059,-2291.326501796851,tail/prior slope agreement and local-slope variation,alt-gen2-003978-horizontal-minus-long-15s,completed,229384,038008,yes,reached,0.030347926970419024,-2447.3451471809676,0.06375016027626113
