delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,283896.6392031,False,,,1056897,False,0,,,,,,,14713,valid-start,102081,START,1071610,1790097879.6559927,1056897
120,0.1503556999959983,283896.8151976,False,,00E5E3,1057017,False,0,,,,,,,14593,valid,1020F9,FAST,1071610,1790097879.8319871,1057017
322,0.3260837999987416,283896.9911959,False,,00E5E3,1057339,False,0,,,,,,,14271,valid,10223B,FAST,1071610,1790097880.007985,1057339
431,0.502299599989783,283897.1671779,False,,00E5E3,1057770,False,0,,,,,,,13840,valid,1023EA,FAST,1071610,1790097880.1839676,1057770
470,0.6784246999886818,283897.343202,False,,00E5E3,1058240,False,0,,,,,,,13370,valid,1025C0,FAST,1071610,1790097880.3599904,1058240
486,0.8543323999620043,283897.519202,False,,00E5E3,1058726,False,0,,,,,,,12884,valid,1027A6,FAST,1071610,1790097880.5359905,1058726
473,1.0303294999757782,283897.6951801,False,,00E5E3,1059199,False,0,,,,,,,12411,valid,10297F,FAST,1071610,1790097880.7119691,1059199
506,1.2061426999862306,283897.8711965,False,,00E5E3,377,False,0,,,,,,,11905,valid,000179,FAST,1071610,1790097880.887985,1059705
503,1.3822411999572068,283898.0465864,False,,00E5E3,880,False,0,,,,,,,11402,valid,000370,FAST,1071610,1790097881.063376,1060208
447,1.5578409999725409,283898.222559,False,,00E5E3,1327,False,0,,,,,,,10955,valid,00052F,FAST,1071610,1790097881.2393484,1060655
457,1.7339298999868333,283898.3985463,False,,00E5E3,1784,False,0,,,,,,,10498,valid,0006F8,FAST,1071610,1790097881.415336,1061112
487,1.9095021999673918,283898.5745473,False,,00E5E3,2271,False,0,,,,,,,10011,valid,0008DF,FAST,1071610,1790097881.5913367,1061599
483,2.0858693000045605,283898.7501297,False,,00E5E3,2754,False,0,,,,,,,9528,valid,000AC2,FAST,1071610,1790097881.7669191,1062082
506,2.261030399997253,283898.9261279,False,,00E5E3,3260,False,0,,,,,,,9022,valid,000CBC,FAST,1071610,1790097881.9429173,1062588
450,2.4370662999572232,283899.1021184,False,,00E5E3,3710,False,0,,,,,,,8572,valid,000E7E,FAST,1071610,1790097882.118908,1063038
525,2.612975500000175,283899.2781085,False,,00E5E3,4235,False,0,,,,,,,8047,valid,00108B,FAST,1071610,1790097882.294898,1063563
561,2.789314199995715,283899.4541105,False,,00E5E3,4796,False,0,,,,,,,7486,valid,0012BC,FAST,1071610,1790097882.4709,1064124
566,2.965090599958785,283899.6300996,False,,00E5E3,5362,False,0,,,,,,,6920,valid,0014F2,FAST,1071610,1790097882.6468887,1064690
550,3.141313900006935,283899.8060984,False,,00E5E3,5912,False,0,,,,,,,6370,valid,001718,FAST,1071610,1790097882.8228877,1065240
592,3.3170225999783725,283899.982088,False,,00E5E3,6504,False,0,,,,,,,5778,valid,001968,FAST,1071610,1790097882.9988775,1065832
611,3.4931924999691546,283900.1581082,False,,00E5E3,7115,False,0,,,,,,,5167,valid,001BCB,FAST,1071610,1790097883.1748972,1066443
619,3.669373999990057,283900.3334987,False,,00E5E3,7734,False,0,,,,,,,4548,valid,001E36,FAST,1071610,1790097883.3502882,1067062
474,3.8445096999639645,283900.5094823,False,,0072F1,8208,False,0,,,,,,,4074,valid,002010,MEDIUM,1071610,1790097883.526272,1067536
300,4.020732500008307,283900.6854796,False,,0072F1,8508,False,0,,,,,,,3774,valid,00213C,MEDIUM,1071610,1790097883.702269,1067836
