commanded_progress_counts,counts_per_s,degrees_per_s,direction,end_raw,first_half_cps,half_rate_ratio,invalid_samples_total,kick_payload_hex,kick_seconds,material_reverse_samples_total,measure_start_raw,measurement_delta_counts,measurement_elapsed_s,min_progress_counts,mode,observation_seconds,payload_hex,payload_index,preflight_alt_raw,preflight_az_raw,reliability_progress_counts,reliability_reason,run_label,run_status,sample_seconds,second_half_cps,settle_seconds,stability_reason,stable_motion,start_raw,start_rx_bytes_hex,target_cps,target_cps_error,trial_index,trial_reliable,trials_requested,warmup_seconds
203,-18.662136857083304,-0.006342104870776557,-,1058111,31.97505611971362,0.2511994112358602,0,0072F1,0.5,0,1058199,-88,4.715430000000197,20,sustain,15.0,000021,1,1,1058314,88,motion-not-stable,az-postservice-sustain-minus-21-confirm-r3,completed,0.18,8.032115271505651,1.0,half-rate-ratio-below-0.5,False,1058314,10260A,12.3,6.3621368570833035,1,False,2,10.0
221,-12.594362243436647,-0.004280043959601929,-,1057890,4.649341192580645,0.24995476402351877,0,0072F1,0.5,0,1057952,-62,4.922837599999184,20,sustain,15.0,000021,1,1,1058314,62,motion-not-stable,az-postservice-sustain-minus-21-confirm-r3,completed,0.18,18.600730459144916,1.0,half-rate-ratio-below-0.5,False,1058111,10253F,12.3,0.2943622434366464,2,False,2,10.0
