commanded_progress_counts,counts_per_s,degrees_per_s,direction,end_raw,first_half_cps,half_rate_ratio,invalid_samples_total,kick_payload_hex,kick_seconds,material_reverse_samples_total,measure_start_raw,measurement_delta_counts,measurement_elapsed_s,min_progress_counts,mode,observation_seconds,payload_hex,payload_index,preflight_alt_raw,preflight_az_raw,reliability_progress_counts,reliability_reason,run_label,run_status,sample_seconds,second_half_cps,settle_seconds,stability_reason,stable_motion,start_raw,start_rx_bytes_hex,target_cps,target_cps_error,trial_index,trial_reliable,trials_requested,warmup_seconds
322,-8.907221931009529,-0.0030270132528956383,-,2455,11.121745765604542,0.6506212115139721,0,0072F1,0.5,0,2497,-42,4.715274899997894,20,sustain,15.0,00002F,1,3,2777,42,reliable,az-postswap-reliable-sustain-minus-2f-screen-r29,completed,0.18,7.236043704168017,1.0,commanded-progress-with-comparable-half-rates,True,2777,000AD9,12.3,-3.392778068990472,1,True,1,10.0
