timestamp,elapsed_s,rx_bytes_hex,reply_kind,raw_position,unwrapped_position,delta_counts,instant_cps,window_slope_cps,commanded_payload,motion_state,valid_position,load_context,note
196552.3887036,0.0,0048D4,valid-start,18644,18644,0,,,003978,waiting-for-breakaway,True,free-az-no-tripod-no-cable-wrap,start
196552.5645292,0.17582559998845682,00490B,valid,18699,18699,55,312.8088987999609,,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196552.7404551,0.3517514999839477,00497C,valid,18812,18812,113,642.3158841472248,477.62556306952536,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196552.9163862,0.5276825999899302,004A32,valid,18994,18994,182,1034.4958906856787,661.202306275433,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.0922698,0.7035661999834701,004B32,valid,19250,19250,256,1455.5080747119266,856.754338650969,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.2681869,0.879483299999265,004C77,valid,19575,19575,325,1847.461105093363,1054.1701397475413,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.4441039,1.0554002999851946,004DCD,valid,19917,19917,342,1944.0986375810996,1402.475144345605,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.6199672,1.2312635999987833,004F4F,valid,20303,20303,386,2194.8865964085417,1713.4312423990623,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.795859,1.4071553999965545,0050D0,valid,20688,20688,385,2188.84564263302,1944.4859901041584,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196553.9717861,1.5830825000011828,005268,valid,21096,21096,408,2319.1424174516965,2104.29197785865,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196554.1476998,1.7589961999910884,005416,valid,21526,21526,430,2444.380398028548,2221.5556926428617,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196554.3235928,1.934889199997997,0055CF,valid,21967,21967,441,2507.2060854194247,2327.109859843524,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196554.499536,2.1108323999796994,005793,valid,22419,22419,452,2569.0109083329535,2411.4188736784445,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196554.6754055,2.2867018999822903,00591A,valid,22810,22810,391,2223.2393905380964,2439.5502018495345,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196554.8513237,2.4626200999773573,005AB5,valid,23221,23221,411,2336.313127416749,2424.820463771094,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196555.0272554,2.6385517999879085,005C53,valid,23635,23635,414,2353.1859237145504,2387.2643459883034,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196555.2031418,2.814438200002769,005DFD,valid,24061,24061,426,2422.017847678999,2359.822702688201,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196555.3790554,2.990351799991913,005FA3,valid,24483,24483,422,2398.9049171072743,2353.0325608563685,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196555.5549903,3.166286699997727,00614F,valid,24911,24911,428,2432.718010956649,2390.2852063986993,003978,moving-transient,True,free-az-no-tripod-no-cable-wrap,
196555.7308996,3.3421959999832325,406301,malformed-outside-modulus,4219649,24911,,,,003978,invalid,False,free-az-no-tripod-no-cable-wrap,rejected-malformed-raw-outside-modulus
