axis,changed_bit_positions_lsb0,elapsed_ms,hamming_distance,monotonic_s,raw_position,reply_kind,rx_bytes_hex,sample_index,timestamp,tx_bytes_hex,valid_position,xor_to_modal_hex
az,,11.109699997177813,0,38320.3080969,1,valid,000001,65,1790199590.4245067,01,True,000000
az,,11.626400002569426,0,38320.3400955,1,valid,000001,66,1790199590.4565034,01,True,000000
az,,11.609200002567377,0,38320.3721046,1,valid,000001,67,1790199590.4885123,01,True,000000
az,,11.840900006063748,0,38320.40409,1,valid,000001,68,1790199590.520497,01,True,000000
az,,11.883400002261624,0,38320.4360872,1,valid,000001,69,1790199590.5524943,01,True,000000
az,,11.963600001763552,0,38320.4680919,1,valid,000001,70,1790199590.5844991,01,True,000000
az,,11.95200000074692,0,38320.500088,1,valid,000001,71,1790199590.6164951,01,True,000000
az,,11.743099996238016,0,38320.532086,1,valid,000001,72,1790199590.648493,01,True,000000
az,,11.966399993980303,0,38320.5640839,1,valid,000001,73,1790199590.680491,01,True,000000
az,,11.964700002863538,0,38320.5960819,1,valid,000001,74,1790199590.712489,01,True,000000
az,,11.998600006336346,0,38320.6281212,1,valid,000001,75,1790199590.7445297,01,True,000000
az,,11.317399999825284,0,38320.6596745,1,valid,000001,76,1790199590.7760825,01,True,000000
az,,11.508899995533284,0,38320.6916583,1,valid,000001,77,1790199590.8080685,01,True,000000
az,,11.96219999837922,0,38320.7236535,1,valid,000001,78,1790199590.8400607,01,True,000000
az,,11.805899994214997,0,38320.7556545,1,valid,000001,79,1790199590.8720617,01,True,000000
az,,11.97140000294894,0,38320.7876563,1,valid,000001,80,1790199590.9040635,01,True,000000
az,,11.968199993134476,0,38320.8196556,1,valid,000001,81,1790199590.9360628,01,True,000000
az,,11.583000006794464,0,38320.8517655,1,valid,000001,82,1790199590.9681728,01,True,000000
az,,11.852999996335711,0,38320.8836483,1,valid,000001,83,1790199591.0000553,01,True,000000
az,,11.557300000276882,0,38320.9156549,1,valid,000001,84,1790199591.032062,01,True,000000
az,,11.955900001339614,0,38320.9476536,1,valid,000001,85,1790199591.0640607,01,True,000000
az,,11.95259999803966,0,38320.9796515,1,valid,000001,86,1790199591.0960586,01,True,000000
az,,11.87239999853773,0,38321.0116538,1,valid,000001,87,1790199591.1280608,01,True,000000
az,,12.454399999114685,0,38321.0442069,1,valid,000001,88,1790199591.1606157,01,True,000000
az,,10.939600004348904,0,38321.0756705,1,valid,000001,89,1790199591.1920788,01,True,000000
