axis,changed_bit_positions_lsb0,elapsed_ms,hamming_distance,monotonic_s,raw_position,reply_kind,rx_bytes_hex,sample_index,timestamp,tx_bytes_hex,valid_position,xor_to_modal_hex
az,,11.973399999988033,0,26639.2949671,1058829,valid,10280D,24,1790187909.4113743,01,True,000000
az,,11.956499998632353,0,26639.3269667,1058829,valid,10280D,25,1790187909.4433742,01,True,000000
az,,11.956700000155251,0,26639.358966,1058829,valid,10280D,26,1790187909.475373,01,True,000000
az,,11.507999999594176,0,26639.3909615,1058829,valid,10280D,27,1790187909.5073688,01,True,000000
az,,11.48250000187545,0,26639.4229634,1058829,valid,10280D,28,1790187909.5393705,01,True,000000
az,,11.498800002300413,0,26639.4549607,1058829,valid,10280D,29,1790187909.5713682,01,True,000000
az,,11.48529999773018,0,26639.4869634,1058829,valid,10280D,30,1790187909.6033707,01,True,000000
az,,11.870799997268477,0,26639.5189525,1058829,valid,10280D,31,1790187909.6353598,01,True,000000
az,,11.987199999566656,0,26639.5509712,1058829,valid,10280D,32,1790187909.6673784,01,True,000000
az,,11.952500000916189,0,26639.5829553,1058829,valid,10280D,33,1790187909.6993628,01,True,000000
az,,11.871599999722093,0,26639.6149522,1058829,valid,10280D,34,1790187909.7313597,01,True,000000
az,,11.470099998405203,0,26639.6465273,1058829,valid,10280D,35,1790187909.7629344,01,True,000000
az,,11.779500000557164,0,26639.678534,1058829,valid,10280D,36,1790187909.7949414,01,True,000000
az,,11.961600001086481,0,26639.7105321,1058829,valid,10280D,37,1790187909.8269393,01,True,000000
az,,11.734700001397869,0,26639.7425297,1058829,valid,10280D,38,1790187909.8589368,01,True,000000
az,,11.960300002101576,0,26639.7745326,1058829,valid,10280D,39,1790187909.89094,01,True,000000
az,,11.778799998864997,0,26639.8065312,1058829,valid,10280D,40,1790187909.9229383,01,True,000000
az,,11.95229999939329,0,26639.8385265,1058829,valid,10280D,41,1790187909.9549341,01,True,000000
az,,11.549499999091495,0,26639.8705644,1058829,valid,10280D,42,1790187909.9869723,01,True,000000
az,,11.500299999170238,0,26639.9025358,1058829,valid,10280D,43,1790187910.0189438,01,True,000000
az,,11.538200000359211,0,26639.9345318,1058829,valid,10280D,44,1790187910.0509403,01,True,000000
az,,11.585699998249765,0,26639.966525,1058829,valid,10280D,45,1790187910.0829325,01,True,000000
az,,11.508700001286343,0,26639.9985189,1058829,valid,10280D,46,1790187910.114926,01,True,000000
az,,11.767800002417061,0,26640.0305277,1058829,valid,10280D,47,1790187910.1469355,01,True,000000
az,,11.961399999563582,0,26640.0625223,1058829,valid,10280D,48,1790187910.1789293,01,True,000000
az,,11.967400001594797,0,26640.0945189,1058829,valid,10280D,49,1790187910.210926,01,True,000000
az,,11.81680000081542,0,26640.1265271,1058829,valid,10280D,50,1790187910.2429352,01,True,000000
az,,11.80240000030608,0,26640.1585123,1058829,valid,10280D,51,1790187910.2749197,01,True,000000
