commanded_progress_counts,counts_per_s,degrees_per_s,direction,end_raw,first_half_cps,half_rate_ratio,invalid_samples_total,kick_payload_hex,kick_seconds,material_reverse_samples_total,measure_start_raw,measurement_delta_counts,measurement_elapsed_s,min_progress_counts,mode,observation_seconds,payload_hex,payload_index,preflight_alt_raw,preflight_az_raw,reliability_progress_counts,reliability_reason,run_label,run_status,sample_seconds,second_half_cps,settle_seconds,stability_reason,stable_motion,start_raw,start_rx_bytes_hex,target_cps,target_cps_error,trial_index,trial_reliable,trials_requested,warmup_seconds
212,-10.967943119274091,-0.0037273247973608485,-,4939,6.763864813170032,0.457226187957725,0,0072F1,0.5,0,4993,-54,4.9234390999990865,20,sustain,15.0,000026,1,3,5151,54,motion-not-stable,az-postswap-reliable-sustain-minus-26-confirm-r19,completed,0.18,14.79325767271103,1.0,half-rate-ratio-below-0.5,False,5151,00141F,12.3,-1.3320568807259097,1,False,2,10.0
148,-5.91011947368034,-0.002008483690155384,-,4788,2.959913844520694,0.3161619460659853,0,0072F1,0.5,1,4817,-29,4.906838199996855,20,sustain,15.0,000026,1,3,5151,29,motion-not-stable,az-postswap-reliable-sustain-minus-26-confirm-r19,completed,0.18,9.362018045976155,1.0,material-reverse-increment-observed,False,4936,001348,12.3,-6.3898805263196605,2,False,2,10.0
