after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
121132,01D92C,alt,1,0.17583990001003258,+,15.0,120255,gearbox-swap-gen1-horizontal-start-gravity-opposed,0072F1,877,0.29803800144997583,66553,0103F9,1,000001,3903.58415786066,tail/prior slope agreement and local-slope variation,gearbox-swap-gen1-alt-plus-0072f1-long-15s,completed,66553,0103F9,yes,reached,0.01744258250854965,4065.880989119518,0.03991676876258096
