timestamp,elapsed_s,rx_bytes_hex,reply_kind,raw_position,unwrapped_position,delta_counts,instant_cps,window_slope_cps,commanded_payload,motion_state,valid_position,load_context,note
209928.8382803,0.0,008736,valid-start,34614,34614,0,,,003978,waiting-for-breakaway,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,start
209929.0141505,0.17587020000792108,008762,valid,34658,34658,44,250.18337302053357,,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209929.1900319,0.351751600013813,00875B,valid,34651,34651,-7,-39.79954673868587,105.18632664377729,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209929.3658964,0.5276161000074353,008766,valid,34662,34662,11,62.54815497385153,77.89680942677913,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209929.5418493,0.7035690000047907,008774,valid,34676,34676,14,79.56674769333397,72.77281130209596,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209929.7177557,0.8794753999973182,00C782,implausible-jump,51074,34676,16398,,,003978,invalid,False,gearbox-swap-gen1-horizontal-start-gravity-opposed,rejected-implausible-position-jump
209929.8936353,1.055354999989504,00879D,valid,34717,34717,41,116.54812869693973,71.90943780227354,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.0695657,1.2312853999901563,0087BD,valid,34749,34749,32,181.89011108871097,110.72156658761901,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.2455267,1.4072463999909814,0087F6,valid,34806,34806,57,323.93541750576946,154.34005797308816,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.4213941,1.5831138000066858,008849,valid,34889,34889,83,471.9464778156065,232.91578443154873,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.5973254,1.7590451000141911,0088DB,valid,35035,35035,146,829.8693864808113,441.1029316009801,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.7732107,1.934930399991572,008987,valid,35207,35207,172,977.9100358137921,550.7456539540743,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209930.9491292,2.110848899988923,008A6F,valid,35439,35439,232,1318.7925090510269,779.4601253651338,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209931.1250702,2.2867899000120815,008B8A,valid,35722,35722,283,1608.493756217994,1039.8343017822663,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209931.3009681,2.4626877999980934,008CDB,valid,36059,36059,337,1915.8841579507177,1322.5567729776092,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209931.4768339,2.6385536000016145,008E5E,valid,36446,36446,387,2200.541549250915,1607.0094915460277,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209931.6527327,2.8144523999944795,008FC5,valid,36805,36805,359,2040.9462714615577,1843.2082907749032,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209931.8286269,2.9903466000105254,009150,valid,37200,37200,395,2245.668134389685,2020.8379179623894,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.0045288,3.1662484999978915,0092DC,valid,37596,37596,396,2251.2548188987284,2136.394361832853,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.1804599,3.342179600003874,009476,valid,38006,38006,410,2330.4577757204847,2205.8227293756604,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.3563873,3.5181070000107866,009609,valid,38409,38409,403,2290.717648212644,2243.681277588988,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.5322515,3.6939712000021245,0097BC,valid,38844,38844,435,2473.499438893337,2311.5872771276822,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.7081528,3.8698725000140257,00997E,valid,39294,39294,450,2558.252838208437,2374.1493359629458,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209932.8840367,4.04575640000985,009B48,valid,39752,39752,458,2603.9904733228764,2449.284926661425,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.0599624,4.221682100003818,009CF1,valid,40177,40177,425,2415.7925761532965,2490.755718489627,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.2359054,4.3976251000131015,009EA1,valid,40609,40609,432,2455.3406499673533,2510.634631591813,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.4117904,4.573510099988198,00A054,valid,41044,41044,435,2473.2069253295713,2496.393844952194,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.5876715,4.7493911999918055,00A20E,valid,41486,41486,442,2513.0613806198276,2479.8597866509044,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.7636034,4.9253231000038795,00A3C8,valid,41928,41928,442,2512.3357388265913,2475.617589279963,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209933.9394931,5.101212800014764,00A577,valid,42359,42359,431,2450.3993125994784,2486.5880606127203,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209934.1153995,5.2771192000072915,00A701,valid,42753,42753,394,2239.8275447438937,2453.824750934034,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209934.2913111,5.4530308000103105,00E88E,implausible-jump,59534,42753,16781,,,003978,invalid,False,gearbox-swap-gen1-horizontal-start-gravity-opposed,rejected-implausible-position-jump
209934.4671988,5.628918500005966,00AA2A,valid,43562,43562,809,2299.6066223072303,2351.332348485661,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209934.643126,5.804845700011356,00ABD5,valid,43989,43989,427,2427.1403170568187,2326.7195923940135,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209934.8190412,5.980760900012683,00AD8F,valid,44431,44431,442,2512.5742402968303,2348.467899651872,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
209934.9949265,6.156646199990064,00AF10,valid,44816,44816,385,2188.9265336529647,2363.1097240268127,003978,moving-transient,True,gearbox-swap-gen1-horizontal-start-gravity-opposed,
