timestamp,elapsed_s,rx_bytes_hex,reply_kind,raw_position,unwrapped_position,delta_counts,instant_cps,window_slope_cps,commanded_payload,motion_state,valid_position,load_context,note
195272.8342182,0.0,03B5F0,valid-start,243184,243184,0,,,002000,waiting-for-breakaway,True,horizontal-start-gravity-assisted-downward,start
195273.0100782,0.1758599999884609,03B5EA,valid,243178,243178,-6,-34.11791264456377,,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195273.186,0.35178179998183623,03B5E8,valid,243176,243176,-2,-11.368687678703344,-22.740703703227748,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195273.3618884,0.5276701999828219,03B5E6,valid,243174,243174,-2,-11.37084651397586,-18.192547051471056,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195273.5377969,0.7035786999913398,03B5E3,valid,243171,243171,-3,-17.054320853481972,-17.055282995344466,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195273.7137036,0.8794853999861516,03B5DC,valid,243164,243164,-7,-39.79382252186221,-19.978929702841224,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195273.8896073,1.0553890999872237,03B5D6,valid,243158,243158,-6,-34.10957245335618,-22.57716190788231,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.0655192,1.231300999992527,03B5D2,valid,243154,243154,-4,-22.738654973764763,-26.800305694735517,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.2414632,1.407245000009425,03B5C1,valid,243137,243137,-17,-96.62165233464793,-39.305583350309476,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.4173313,1.5831131000013556,03B5B8,valid,243128,243128,-9,-51.17471559886612,-48.726259446753744,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.593273,1.7590548000007402,03B5B2,valid,243122,243122,-6,-34.102205446582516,-51.4865211507293,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.7692087,1.9349904999835417,03B59C,valid,243100,243100,-22,-125.04568431620532,-64.15350643380907,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195274.9450829,2.110864699992817,03B56F,valid,243055,243055,-45,-255.86470328011043,-99.39834111257608,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195275.1209689,2.2867507000046317,03B544,valid,243012,243012,-43,-244.4765359216286,-140.65745475469558,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195275.2968851,2.4626668999844696,03B51A,valid,242970,242970,-42,-238.75004124016823,-189.2211372266127,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
195275.4727994,2.6385812000080477,03B4EA,valid,242922,242922,-48,-272.86013697332436,-232.75997433456584,002000,moving-transient,True,horizontal-start-gravity-assisted-downward,
