after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
11095,002B57,az,0,0.3517454999964684,+,15.0,10999,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,002000,96,0.03262445625906235,121133,01D92D,1,000001,1092.0468874167802,slope still changing or noisy,gearbox-swap-gen1-az-plus-002000-long-15s,completed,1,000001,yes,not_reached,0.05543024038524449,1302.3132272110931,0.16145604252565166
