delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,283832.2292459,False,,,11793,False,0,,,,,,,-14713,valid-start,002E11,START,-2920,1790097815.2460358,11793
-135,0.15019570000004023,283832.4052519,False,,00E5E3,11658,False,0,,,,,,,-14578,valid,002D8A,FAST,-2920,1790097815.4220414,11658
-385,0.32650109997484833,283832.5812461,False,,00E5E3,11273,False,0,,,,,,,-14193,valid,002C09,FAST,-2920,1790097815.5980356,11273
-476,0.5020830999710597,283832.7572342,False,,00E5E3,10797,False,0,,,,,,,-13717,valid,002A2D,FAST,-2920,1790097815.7740235,10797
-439,0.6782680999604054,283832.933244,False,,00E5E3,10358,False,0,,,,,,,-13278,valid,002876,FAST,-2920,1790097815.950033,10358
-342,0.8545091999694705,283833.1092129,False,,00E5E3,10016,False,0,,,,,,,-12936,valid,002720,FAST,-2920,1790097816.126003,10016
-386,1.0302959999535233,283833.2852527,False,,00E5E3,9630,False,0,,,,,,,-12550,valid,00259E,FAST,-2920,1790097816.302041,9630
-432,1.2064117999980226,283833.4612269,False,,00E5E3,9198,False,0,,,,,,,-12118,valid,0023EE,FAST,-2920,1790097816.4780166,9198
-435,1.3822207999764942,283833.6371917,False,,00E5E3,8763,False,0,,,,,,,-11683,valid,00223B,FAST,-2920,1790097816.6539812,8763
-461,1.5580213000066578,283833.8125931,False,,00E5E3,8302,False,0,,,,,,,-11222,valid,00206E,FAST,-2920,1790097816.829383,8302
-467,1.7334079999709502,283833.9886131,False,,00E5E3,7835,False,0,,,,,,,-10755,valid,001E9B,FAST,-2920,1790097817.0054026,7835
-485,1.9094686000025831,283834.1645977,False,,00E5E3,7350,False,0,,,,,,,-10270,valid,001CB6,FAST,-2920,1790097817.1813874,7350
-493,2.085834099969361,283834.3405881,False,,00E5E3,6857,False,0,,,,,,,-9777,valid,001AC9,FAST,-2920,1790097817.3573775,6857
-475,2.2617448999662884,283834.5165705,False,,00E5E3,6382,False,0,,,,,,,-9302,valid,0018EE,FAST,-2920,1790097817.5333602,6382
-500,2.4373838999890722,283834.6921632,False,,00E5E3,5882,False,0,,,,,,,-8802,valid,0016FA,FAST,-2920,1790097817.7089531,5882
-531,2.6130223000072874,283834.8681511,False,,00E5E3,5351,False,0,,,,,,,-8271,valid,0014E7,FAST,-2920,1790097817.8849406,5351
-513,2.7889653999591246,283835.044144,False,,00E5E3,4838,False,0,,,,,,,-7758,valid,0012E6,FAST,-2920,1790097818.0609336,4838
-538,2.9651643999968655,283835.220132,False,,00E5E3,4300,False,0,,,,,,,-7220,valid,0010CC,FAST,-2920,1790097818.2369215,4300
-555,3.1409441999858245,283835.3961452,False,,00E5E3,3745,False,0,,,,,,,-6665,valid,000EA1,FAST,-2920,1790097818.4129343,3745
-520,3.3173725999658927,283835.5721274,False,,00E5E3,3225,False,0,,,,,,,-6145,valid,000C99,FAST,-2920,1790097818.5889173,3225
-520,3.492929300002288,283835.7481166,False,,00E5E3,2705,False,0,,,,,,,-5625,valid,000A91,FAST,-2920,1790097818.7649062,2705
-567,3.669246600009501,283835.9241439,False,,00E5E3,2138,False,0,,,,,,,-5058,valid,00085A,FAST,-2920,1790097818.9409332,2138
-558,3.8449582000030205,283836.0995332,False,,00E5E3,1580,False,0,,,,,,,-4500,valid,00062C,FAST,-2920,1790097819.1163228,1580
-425,4.020477699988987,283836.2755217,False,,0072F1,1155,False,0,,,,,,,-4075,valid,000483,MEDIUM,-2920,1790097819.2923117,1155
-188,4.196349299978465,283836.451514,False,,0072F1,967,False,0,,,,,,,-3887,valid,0003C7,MEDIUM,-2920,1790097819.4683037,967
-118,4.372752399998717,283836.6275112,False,,0072F1,849,False,0,,,,,,,-3769,valid,000351,MEDIUM,-2920,1790097819.644301,849
-77,4.548335800005589,283836.8035088,False,,0072F1,772,False,0,,,,,,,-3692,valid,000304,MEDIUM,-2920,1790097819.8202982,772
-65,4.724429099995177,283836.9795031,False,,0072F1,707,False,0,,,,,,,-3627,valid,0002C3,MEDIUM,-2920,1790097819.9962926,707
-67,4.900417500000913,283837.1550784,False,,0072F1,640,False,0,,,,,,,-3560,valid,000280,MEDIUM,-2920,1790097820.171868,640
-75,5.076354999968316,283837.3310798,False,,0072F1,565,False,0,,,,,,,-3485,valid,000235,MEDIUM,-2920,1790097820.3478694,565
-88,5.251887699996587,283837.5070678,False,,0072F1,477,False,0,,,,,,,-3397,valid,0001DD,MEDIUM,-2920,1790097820.5238576,477
-111,5.42789479997009,283837.6830691,False,,0072F1,366,False,0,,,,,,,-3286,valid,00016E,MEDIUM,-2920,1790097820.6998587,366
-118,5.603892899991479,283837.8590769,False,,0072F1,248,False,0,,,,,,,-3168,valid,0000F8,MEDIUM,-2920,1790097820.8758667,248
-139,5.779978599981405,283838.0350568,False,,0072F1,109,False,0,,,,,,,-3029,valid,00006D,MEDIUM,-2920,1790097821.0518465,109
-149,5.95589059998747,283838.211047,False,,0072F1,1059288,False,0,,,,,,,-2880,valid,1029D8,MEDIUM,-2920,1790097821.2278368,-40
-147,6.131871999998111,283838.3870423,False,,0072F1,1059141,False,0,,,,,,,-2733,valid,102945,MEDIUM,-2920,1790097821.4038324,-187
-176,6.307859099993948,283838.5624405,False,,0072F1,1058965,False,0,,,,,,,-2557,valid,102895,MEDIUM,-2920,1790097821.5792303,-363
-188,6.483266600000206,283838.7384422,False,,0072F1,1058777,False,0,,,,,,,-2369,valid,1027D9,MEDIUM,-2920,1790097821.755232,-551
-75,6.659715999965556,283838.9144453,False,,003978,1058702,False,0,,,,,,,-2294,valid,10278E,FINE,-2920,1790097821.9312348,-626
-5,6.835423799988348,283839.0904674,False,,003978,1058697,False,0,,,,,,,-2289,valid,102789,FINE,-2920,1790097822.1072571,-631
-3,7.011752499965951,283839.2664333,False,,003978,1058694,False,0,,,,,,,-2286,valid,102786,FINE,-2920,1790097822.2832227,-634
-3,7.187264999956824,283839.4424368,False,,003978,1058691,False,0,,,,,,,-2283,valid,102783,FINE,-2920,1790097822.4592261,-637
