after_stop_raw,after_stop_rx_bytes_hex,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
243635,03B7B3,0,0.5277310000092257,+,15.0,243294,horizontal-start-near-max-gravity-load,003978,341,0.11588478733687772,222185,0363E9,89,000059,2179.308266392811,tail/prior slope agreement and local-slope variation,alt-gen2-003978-horizontal-long-15s,completed,222185,0363E9,yes,reached,0.031938857056661614,2380.164232750407,0.08438743999001105
