delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,261607.9331322,False,,,232623,False,0,,,,,,,14713,valid-start,038CAF,START,247336,1790075590.949922,232623
147,0.15041430000565015,261608.1090332,False,,00E5E3,232770,False,0,,,,,,,14566,valid,038D42,FAST,247336,1790075591.1258228,232770
362,0.3260452999966219,261608.2849536,False,,00E5E3,233132,False,0,,,,,,,14204,valid,038EAC,FAST,247336,1790075591.3017428,233132
430,0.5018887000042014,261608.4608679,False,,00E5E3,233562,False,0,,,,,,,13774,valid,03905A,FAST,247336,1790075591.4776576,233562
422,0.6782978000119328,261608.6368834,False,,00E5E3,233984,False,0,,,,,,,13352,valid,039200,FAST,247336,1790075591.6536703,233984
353,0.853857500012964,261608.8127381,False,,00E5E3,234337,False,0,,,,,,,12999,valid,039361,FAST,247336,1790075591.8295276,234337
402,1.0299862000101712,261608.988624,False,,00E5E3,234739,False,0,,,,,,,12597,valid,0394F3,FAST,247336,1790075592.0054128,234739
439,1.2057620999985375,261609.1645036,False,,00E5E3,235178,False,0,,,,,,,12158,valid,0396AA,FAST,247336,1790075592.1812925,235178
487,1.3814557000005152,261609.340414,False,,00E5E3,235665,False,0,,,,,,,11671,valid,039891,FAST,247336,1790075592.3572037,235665
484,1.5576870999939274,261609.5163055,False,,00E5E3,236149,False,0,,,,,,,11187,valid,039A75,FAST,247336,1790075592.533095,236149
453,1.7332356999977492,261609.6922282,False,,00E5E3,236602,False,0,,,,,,,10734,valid,039C3A,FAST,247336,1790075592.709017,236602
517,1.9096413000079338,261609.8681568,False,,00E5E3,237119,False,0,,,,,,,10217,valid,039E3F,FAST,247336,1790075592.8849454,237119
