delta_counts,elapsed_s,monotonic_s,no_progress_detected,note,payload_hex,raw_position,recovery_attempted,recovery_count,recovery_failure_reason,recovery_payload,recovery_progress_counts,recovery_start_position,recovery_start_unwrapped,recovery_success,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
,0.0,261774.3065989,False,,,232519,False,0,,,,,,,14713,valid-start,038C47,START,247232,1790075757.3233886,232519
131,0.15043490001698956,261774.4824966,False,,00E5E3,232650,False,0,,,,,,,14582,valid,038CCA,FAST,247232,1790075757.499286,232650
354,0.3261843000072986,261774.6584144,False,,00E5E3,233004,False,0,,,,,,,14228,valid,038E2C,FAST,247232,1790075757.6752036,233004
459,0.5018804999999702,261774.8343806,False,,00E5E3,233463,False,0,,,,,,,13769,valid,038FF7,FAST,247232,1790075757.8511696,233463
439,0.6779433000192512,261775.0103388,False,,00E5E3,233902,False,0,,,,,,,13330,valid,0391AE,FAST,247232,1790075758.0271268,233902
383,0.854292500007432,261775.1861666,False,,00E5E3,234285,False,0,,,,,,,12947,valid,03932D,FAST,247232,1790075758.2029557,234285
409,1.029629800003022,261775.3620484,False,,00E5E3,234694,False,0,,,,,,,12538,valid,0394C6,FAST,247232,1790075758.3788376,234694
475,1.2058551000081934,261775.5380135,False,,00E5E3,235169,False,0,,,,,,,12063,valid,0396A1,FAST,247232,1790075758.5548022,235169
480,1.3823216000164393,261775.7139437,False,,00E5E3,235649,False,0,,,,,,,11583,valid,039881,FAST,247232,1790075758.7307315,235649
485,1.5577022999932524,261775.8897933,False,,00E5E3,236134,False,0,,,,,,,11098,valid,039A66,FAST,247232,1790075758.906582,236134
455,1.733556499995757,261776.0656957,False,,00E5E3,236589,False,0,,,,,,,10643,valid,039C2D,FAST,247232,1790075759.082485,236589
487,1.9093653000018094,261776.2416584,False,,00E5E3,237076,False,0,,,,,,,10156,valid,039E14,FAST,247232,1790075759.2584476,237076
500,2.0855350000201724,261776.4175177,False,,00E5E3,237576,False,0,,,,,,,9656,valid,03A008,FAST,247232,1790075759.4343069,237576
520,2.2609799000201747,261776.5934314,False,,00E5E3,238096,False,0,,,,,,,9136,valid,03A210,FAST,247232,1790075759.610221,238096
522,2.437187300005462,261776.7693283,False,,00E5E3,238618,False,0,,,,,,,8614,valid,03A41A,FAST,247232,1790075759.7861173,238618
541,2.612852099991869,261776.9452288,False,,00E5E3,239159,False,0,,,,,,,8073,valid,03A637,FAST,247232,1790075759.9620183,239159
562,2.789028300001519,261777.1211894,False,,00E5E3,239721,False,0,,,,,,,7511,valid,03A869,FAST,247232,1790075760.1379786,239721
552,2.9647323999961372,261777.2970251,False,,00E5E3,240273,False,0,,,,,,,6959,valid,03AA91,FAST,247232,1790075760.3138146,240273
559,3.1407331000082195,261777.4729656,False,,00E5E3,240832,False,0,,,,,,,6400,valid,03ACC0,FAST,247232,1790075760.4897552,240832
605,3.316736500011757,261777.6488922,False,,00E5E3,241437,False,0,,,,,,,5795,valid,03AF1D,FAST,247232,1790075760.6656811,241437
609,3.4927963000081945,261777.8247525,False,,00E5E3,242046,False,0,,,,,,,5186,valid,03B17E,FAST,247232,1790075760.841542,242046
589,3.6683879000192974,261778.0007005,False,,00E5E3,242635,False,0,,,,,,,4597,valid,03B3CB,FAST,247232,1790075761.01749,242635
495,3.8444790999928955,261778.1766109,False,,0072F1,243130,False,0,,,,,,,4102,valid,03B5BA,MEDIUM,247232,1790075761.1933992,243130
285,4.020229699992342,261778.3524852,False,,0072F1,243415,False,0,,,,,,,3817,valid,03B6D7,MEDIUM,247232,1790075761.3692746,243415
159,4.196228000015253,261778.5284027,False,,0072F1,243574,False,0,,,,,,,3658,valid,03B776,MEDIUM,247232,1790075761.5451922,243574
78,4.37232349999249,261778.7043629,False,,0072F1,243652,False,0,,,,,,,3580,valid,03B7C4,MEDIUM,247232,1790075761.7211518,243652
78,4.548009399994044,261778.880222,False,,0072F1,243730,False,0,,,,,,,3502,valid,03B812,MEDIUM,247232,1790075761.8970115,243730
83,4.723830400005681,261779.0561675,False,,0072F1,243813,False,0,,,,,,,3419,valid,03B865,MEDIUM,247232,1790075762.072956,243813
78,4.899727600015467,261779.2320396,False,,0072F1,243891,False,0,,,,,,,3341,valid,03B8B3,MEDIUM,247232,1790075762.248829,243891
98,5.07551950000925,261779.4079392,False,,0072F1,243989,False,0,,,,,,,3243,valid,03B915,MEDIUM,247232,1790075762.424729,243989
100,5.251778300007572,261779.5838828,False,,0072F1,244089,False,0,,,,,,,3143,valid,03B979,MEDIUM,247232,1790075762.6006722,244089
94,5.427488899993477,261779.7598201,False,,0072F1,244183,False,0,,,,,,,3049,valid,03B9D7,MEDIUM,247232,1790075762.7766092,244183
97,5.603665000002366,261779.9356871,False,,0072F1,244280,False,0,,,,,,,2952,valid,03BA38,MEDIUM,247232,1790075762.9524767,244280
97,5.779159400000935,261780.1116033,False,,0072F1,244377,False,0,,,,,,,2855,valid,03BA99,MEDIUM,247232,1790075763.1283927,244377
