after_stop_raw,after_stop_rx_bytes_hex,axis,bad_samples_total,breakaway_latency_s,direction,duration_requested_s,last_before_stop_raw,load_context,payload_hex,post_stop_coast_counts,post_stop_coast_degrees,preflight_alt,preflight_alt_rx_bytes_hex,preflight_az,preflight_az_rx_bytes_hex,prior_slope_cps,reason,run_label,run_status,start_raw,start_rx_bytes_hex,starts_from_rest,steady_state,tail_local_slope_cv,tail_slope_cps,tail_vs_prior_fraction
92208,016830,az,0,0.17580850000376813,+,10.0,91078,gearbox-swap-gen1-free-az-no-tripod-no-cable-wrap,00E5E3,1130,0.3840170372160464,121133,01D92D,58160,00E330,3539.4202098192263,slope still changing or noisy,gearbox-swap-gen1-az-plus-00e5e3-long-10s,completed,58160,00E330,yes,not_reached,0.05127978375796448,4304.025362346825,0.17764884919513765
